Time,jvm_total_Copy,jvm_total_MarkSweepCompact
2023-06-17 22:17:00,0.5111111111111111,0.0
2023-06-17 22:22:00,3.8719666666666663,0.0
2023-06-17 22:27:00,6.133358025788799,0.04444444444444444
2023-06-17 22:32:00,3.9999999999999996,0.0
2023-06-17 22:37:00,1.311111111111111,0.02222222222222222
2023-06-17 22:42:00,0.02658388888888889,0.0
2023-06-17 22:47:00,0.4888888888888888,0.0
2023-06-17 22:52:00,5.222222222222221,0.0
2023-06-17 22:57:00,6.533333333333333,0.02222222222222222
2023-06-17 23:02:00,4.111111111111111,0.0
2023-06-17 23:07:00,1.3776049920271716,0.0
2023-06-17 23:12:00,0.06666666666666665,0.0
2023-06-17 23:17:00,0.5111111111111111,0.0
2023-06-17 23:22:00,4.333333333333333,0.02222222222222222
2023-06-17 23:27:00,6.0,0.0
2023-06-17 23:32:00,3.2222222222222223,0.0
2023-06-17 23:37:00,1.311111111111111,0.0
2023-06-17 23:42:00,0.06666666666666665,0.0
2023-06-17 23:47:00,0.4888888888888888,0.0
2023-06-17 23:52:00,3.8666666666666663,0.0
2023-06-17 23:57:00,5.244444444444444,0.0
2023-06-18 00:02:00,3.622222222222222,0.0
2023-06-18 00:07:00,1.3333333333333333,0.0
2023-06-18 00:12:00,0.06666666666666665,0.0
2023-06-18 00:17:00,0.4888888888888888,0.0
2023-06-18 00:22:00,4.711201487506574,0.0
2023-06-18 00:27:00,7.244444444444444,0.0
2023-06-18 00:32:00,3.6668355780770763,0.0
2023-06-18 00:37:00,1.3777777777777775,0.0
2023-06-18 00:42:00,0.06666666666666665,0.0
2023-06-18 00:47:00,0.5111111111111111,0.0
2023-06-18 00:52:00,4.977883962415577,0.0
2023-06-18 00:57:00,6.822222222222222,0.0
2023-06-18 01:02:00,4.222222222222221,0.0
2023-06-18 01:07:00,1.133333333333333,0.0
2023-06-18 01:12:00,0.04444444444444444,0.0
2023-06-18 01:17:00,0.5111111111111111,0.0
2023-06-18 01:22:00,5.066795564148721,0.0
2023-06-18 01:27:00,6.688888888888888,0.02222222222222222
2023-06-18 01:32:00,4.177777777777777,0.0
2023-06-18 01:37:00,1.3777777777777775,0.0
2023-06-18 01:42:00,0.1111111111111111,0.0
2023-06-18 01:47:00,0.5111111111111111,0.0
2023-06-18 01:52:00,4.155555555555555,0.02222222222222222
2023-06-18 01:57:00,6.177777777777777,0.0
2023-06-18 02:02:00,3.9777777777777774,0.0
2023-06-18 02:07:00,1.2444444444444445,0.0
2023-06-18 02:12:00,0.08888888888888888,0.0
2023-06-18 02:17:00,0.4888888888888888,0.0
2023-06-18 02:22:00,5.4333323457229055,0.0
2023-06-18 02:27:00,7.955555555555555,0.0
2023-06-18 02:32:00,4.088888888888889,0.0
2023-06-18 02:37:00,1.4666666666666663,0.0
2023-06-18 02:42:00,0.06666666666666665,0.0
2023-06-18 02:47:00,0.4888888888888888,0.0
2023-06-18 02:52:00,4.7615011111111105,0.0
2023-06-18 02:57:00,6.91111111111111,0.0
2023-06-18 03:02:00,4.133440009482324,0.0
2023-06-18 03:07:00,1.333333333333333,0.0
2023-06-18 03:12:00,0.06666666666666665,0.0
2023-06-18 03:17:00,0.5111111111111111,0.02222222222222222
2023-06-18 03:22:00,4.755555555555555,0.02222222222222222
2023-06-18 03:27:00,7.111111111111111,0.0
2023-06-18 03:32:00,3.933333333333333,0.0
2023-06-18 03:37:00,1.3555555555555554,0.0
2023-06-18 03:42:00,0.06902333333333333,0.0
2023-06-18 03:47:00,0.5111111111111111,0.0
2023-06-18 03:52:00,5.533333333333333,0.04444444444444444
2023-06-18 03:57:00,6.933309631736437,0.0
2023-06-18 04:02:00,4.244444444444444,0.0
2023-06-18 04:07:00,1.222222222222222,0.0
2023-06-18 04:12:00,0.06666666666666665,0.0
2023-06-18 04:17:00,0.4888888888888888,0.0
2023-06-18 04:22:00,4.688888888888888,0.0
2023-06-18 04:27:00,7.777777777777777,0.0
2023-06-18 04:32:00,3.888888888888889,0.0
2023-06-18 04:37:00,1.0666666666666667,0.0
2023-06-18 04:42:00,0.07586777777777777,0.0
2023-06-18 04:47:00,0.4888888888888888,0.0
2023-06-18 04:52:00,4.933312593514362,0.02222222222222222
2023-06-18 04:57:00,5.222222222222221,0.0
2023-06-18 05:02:00,3.688888888888889,0.0
2023-06-18 05:07:00,1.0444444444444443,0.0
2023-06-18 05:12:00,0.06666666666666665,0.0
