Time,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF
2023-06-08 18:42:00,79.0,78.5625
2023-06-08 18:43:00,86.375,81.6875
2023-06-08 18:44:00,99.75,94.75
2023-06-08 18:45:00,81.875,80.1875
2023-06-08 18:46:00,82.6875,78.3125
2023-06-08 18:47:00,96.0,88.5
2023-06-08 18:48:00,94.25,84.16666666666667
2023-06-08 18:49:00,101.08333333333334,79.25
2023-06-08 18:50:00,124.83333333333333,91.16666666666667
2023-06-08 18:51:00,118.25,80.5
2023-06-08 18:52:00,102.75,64.625
2023-06-08 18:53:00,119.0,76.625
2023-06-08 18:54:00,98.125,65.125
2023-06-08 18:55:00,92.875,67.125
2023-06-08 18:56:00,110.0,83.0
2023-06-08 18:57:00,93.375,76.375
2023-06-08 18:58:00,86.625,77.125
2023-06-08 18:59:00,103.375,92.0
2023-06-08 19:00:00,63.138888888888886,56.75
2023-06-08 19:01:00,68.08333333333333,62.166666666666664
2023-06-08 19:02:00,81.58333333333333,76.08333333333333
2023-06-08 19:03:00,64.875,57.125
2023-06-08 19:04:00,70.0,63.25
2023-06-08 19:05:00,85.1875,78.125
2023-06-08 19:06:00,80.375,74.875
2023-06-08 19:07:00,83.5625,78.8125
2023-06-08 19:08:00,97.5625,93.1875
2023-06-08 19:09:00,90.6875,86.1875
2023-06-08 19:10:00,86.75,84.3125
2023-06-08 19:11:00,103.4375,100.75
2023-06-08 19:12:00,94.625,90.8125
2023-06-08 19:13:00,88.625,83.8125
2023-06-08 19:14:00,103.0,97.5
2023-06-08 19:15:00,90.5625,85.5625
2023-06-08 19:16:00,80.0,75.75
2023-06-08 19:17:00,95.5,90.66666666666667
2023-06-08 19:18:00,97.58333333333334,87.33333333333334
2023-06-08 19:19:00,99.83333333333334,81.41666666666667
2023-06-08 19:20:00,120.66666666666666,90.41666666666667
2023-06-08 19:21:00,120.375,78.625
2023-06-08 19:22:00,110.625,66.375
2023-06-08 19:23:00,128.625,79.625
2023-06-08 19:24:00,109.5,67.125
2023-06-08 19:25:00,99.0,65.5
2023-06-08 19:26:00,113.25,78.0
2023-06-08 19:27:00,99.125,76.75
2023-06-08 19:28:00,90.625,78.0
2023-06-08 19:29:00,105.5,91.5
2023-06-08 19:30:00,87.5,76.75
2023-06-08 19:31:00,86.5,77.75
2023-06-08 19:32:00,103.0,94.75
2023-06-08 19:33:00,93.375,85.625
2023-06-08 19:34:00,95.0,86.25
2023-06-08 19:35:00,108.125,102.25
2023-06-08 19:36:00,97.75,92.25
2023-06-08 19:37:00,98.5,92.875
2023-06-08 19:38:00,114.0,107.875
2023-06-08 19:39:00,91.125,87.625
2023-06-08 19:40:00,87.625,86.0
2023-06-08 19:41:00,101.625,101.625
2023-06-08 19:42:00,85.5,84.0
2023-06-08 19:43:00,75.5,75.625
2023-06-08 19:44:00,89.875,88.625
2023-06-08 19:45:00,79.25,77.875
2023-06-08 19:46:00,79.125,73.625
2023-06-08 19:47:00,92.25,85.25
2023-06-08 19:48:00,85.0,74.25
2023-06-08 19:49:00,93.375,76.125
2023-06-08 19:50:00,115.125,91.5
2023-06-08 19:51:00,102.0,76.5
2023-06-08 19:52:00,107.25,76.5
2023-06-08 19:53:00,118.125,84.25
2023-06-08 19:54:00,102.75,72.5
2023-06-08 19:55:00,97.0,70.5
2023-06-08 19:56:00,112.5,83.25
2023-06-08 19:57:00,92.125,71.5
2023-06-08 19:58:00,84.625,71.75
2023-06-08 19:59:00,102.625,87.625
2023-06-08 20:00:00,94.75,82.0
2023-06-08 20:01:00,93.25,82.375
2023-06-08 20:02:00,106.5,96.25
2023-06-08 20:03:00,94.5,85.625
2023-06-08 20:04:00,87.25,80.375
2023-06-08 20:05:00,98.5,91.875
2023-06-08 20:06:00,88.125,80.75
2023-06-08 20:07:00,88.625,79.875
2023-06-08 20:08:00,101.875,93.25
2023-06-08 20:09:00,88.25,81.375
2023-06-08 20:10:00,87.125,81.5
2023-06-08 20:11:00,99.625,94.25
2023-06-08 20:12:00,85.75,82.625
2023-06-08 20:13:00,82.875,79.625
2023-06-08 20:14:00,97.625,95.375
2023-06-08 20:15:00,86.25,85.75
2023-06-08 20:16:00,85.75,85.0
2023-06-08 20:17:00,99.625,98.125
2023-06-08 20:18:00,89.875,84.625
2023-06-08 20:19:00,92.0,79.75
2023-06-08 20:20:00,113.5,94.25
2023-06-08 20:21:00,102.5,73.5
