Time,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF
2023-06-09 11:34:00,78.125,73.0625
2023-06-09 11:35:00,69.5625,70.625
2023-06-09 11:36:00,72.4375,69.9375
2023-06-09 11:37:00,88.9375,87.3125
2023-06-09 11:38:00,84.3125,83.875
2023-06-09 11:39:00,84.625,83.0
2023-06-09 11:40:00,95.4375,91.375
2023-06-09 11:41:00,90.3125,88.125
2023-06-09 11:42:00,93.125,86.875
2023-06-09 11:43:00,111.8125,97.6875
2023-06-09 11:44:00,104.5625,86.5625
2023-06-09 11:45:00,107.4375,80.0
2023-06-09 11:46:00,125.66666666666666,83.16666666666666
2023-06-09 11:47:00,113.91666666666666,69.25
2023-06-09 11:48:00,107.08333333333334,56.16666666666667
2023-06-09 11:49:00,114.25,62.25
2023-06-09 11:50:00,91.0,57.0
2023-06-09 11:51:00,82.125,55.0
2023-06-09 11:52:00,97.625,68.5
2023-06-09 11:53:00,87.75,76.5
2023-06-09 11:54:00,57.25,42.375
2023-06-09 11:55:00,67.0,54.875
2023-06-09 11:56:00,65.5,60.0
2023-06-09 11:57:00,83.5,72.125
2023-06-09 11:58:00,69.41666666666667,61.166666666666664
2023-06-09 11:59:00,65.75,62.75
2023-06-09 12:00:00,62.0,55.625
2023-06-09 12:01:00,70.875,65.3125
2023-06-09 12:02:00,74.3125,71.1875
2023-06-09 12:03:00,84.8125,78.4375
2023-06-09 12:04:00,80.6875,75.8125
2023-06-09 12:05:00,84.3125,82.875
2023-06-09 12:06:00,89.0625,85.5
2023-06-09 12:07:00,79.1875,77.4375
2023-06-09 12:08:00,79.8125,81.375
2023-06-09 12:09:00,84.4375,83.6875
2023-06-09 12:10:00,74.9375,74.3125
2023-06-09 12:11:00,81.8125,81.4375
2023-06-09 12:12:00,93.0,88.3125
2023-06-09 12:13:00,89.6875,80.25
2023-06-09 12:14:00,97.8125,82.5625
2023-06-09 12:15:00,111.0,88.25
2023-06-09 12:16:00,107.08333333333333,73.16666666666667
2023-06-09 12:17:00,107.33333333333333,69.66666666666666
