Time,jvm_total_Copy,jvm_total_MarkSweepCompact
2023-06-18 21:40:00,3.755555555555555,0.02222222222222222
2023-06-18 21:41:00,3.822222222222222,0.02222222222222222
2023-06-18 21:42:00,3.999999999999999,0.0
2023-06-18 21:43:00,6.066577783703309,0.02222222222222222
2023-06-18 21:44:00,7.7333333333333325,0.0
2023-06-18 21:45:00,7.088888888888888,0.0
2023-06-18 21:46:00,6.8666000238674885,0.0
2023-06-18 21:47:00,6.91111111111111,0.0
2023-06-18 21:48:00,6.066666666666666,0.02222222222222222
2023-06-18 21:49:00,4.933333333333333,0.02222222222222222
2023-06-18 21:50:00,4.222222222222221,0.0
2023-06-18 21:51:00,3.622370390126091,0.0
2023-06-18 21:52:00,2.8,0.0
2023-06-18 21:53:00,2.177777777777777,0.02222222222222222
2023-06-18 21:54:00,1.622222222222222,0.0
2023-06-18 21:55:00,1.222222222222222,0.0
2023-06-18 21:56:00,0.8222222222222221,0.0
2023-06-18 21:57:00,0.5111111111111111,0.0
2023-06-18 21:58:00,0.17773336294322303,0.0
2023-06-18 21:59:00,0.08888888888888888,0.0
2023-06-18 22:00:00,0.04444444444444444,0.0
2023-06-18 22:01:00,0.06668149136461343,0.0
2023-06-18 22:02:00,0.22222222222222218,0.0
2023-06-18 22:03:00,0.39999999999999997,0.0
2023-06-18 22:04:00,0.911111111111111,0.02222222222222222
2023-06-18 22:05:00,1.311111111111111,0.0
2023-06-18 22:06:00,2.0888888888888886,0.0
2023-06-18 22:07:00,2.533333333333333,0.0
2023-06-18 22:08:00,2.8666666666666663,0.0
2023-06-18 22:09:00,3.133333333333333,0.0
2023-06-18 22:10:00,4.355555555555555,0.0
2023-06-18 22:11:00,5.088888888888889,0.0
2023-06-18 22:12:00,5.222222222222221,0.0
2023-06-18 22:13:00,5.088888888888889,0.0
2023-06-18 22:14:00,5.300152112286524,0.0
2023-06-18 22:15:00,5.666666666666666,0.02222222222222222
2023-06-18 22:16:00,5.911065683050395,0.0
2023-06-18 22:17:00,6.022000024688613,0.0
2023-06-18 22:18:00,5.133245931752698,0.0
2023-06-18 22:19:00,4.222222222222222,0.02222222222222222
2023-06-18 22:20:00,3.622222222222222,0.0
2023-06-18 22:21:00,3.3777777777777773,0.0
2023-06-18 22:22:00,2.977807410699954,0.0
2023-06-18 22:23:00,2.0666666666666664,0.02222222222222222
2023-06-18 22:24:00,1.3555555555555552,0.0
2023-06-18 22:25:00,1.0222222222222221,0.0
2023-06-18 22:26:00,0.7555555555555554,0.0
2023-06-18 22:27:00,0.4666666666666666,0.02222222222222222
2023-06-18 22:28:00,0.2444444444444444,0.0
2023-06-18 22:29:00,0.02222222222222222,0.0
2023-06-18 22:30:00,0.02222222222222222,0.0
2023-06-18 22:31:00,0.04444444444444444,0.0
2023-06-18 22:32:00,0.15555555555555553,0.0
2023-06-18 22:33:00,0.28888888888888886,0.0
2023-06-18 22:34:00,0.4666666666666666,0.0
2023-06-18 22:35:00,0.7573344444444444,0.0
2023-06-18 22:36:00,1.5333333333333332,0.02222222222222222
2023-06-18 22:37:00,1.8888888888888888,0.02222222222222222
2023-06-18 22:38:00,2.311111111111111,0.0
2023-06-18 22:39:00,2.8,0.0
2023-06-18 22:40:00,3.3942069886452013,0.0
2023-06-18 22:41:00,4.955535803347011,0.08888790127846169
2023-06-18 22:42:00,6.7109205078287895,0.0
2023-06-18 22:43:00,7.222405942256595,0.0
2023-06-18 22:44:00,7.488888888888888,0.0
2023-06-18 22:45:00,7.044444444444443,0.0
2023-06-18 22:46:00,7.445477427274994,0.0
2023-06-18 22:47:00,5.888580781821682,0.022219259654268318
2023-06-18 22:48:00,5.355555555555554,0.02222222222222222
2023-06-18 22:49:00,5.199999999999999,0.0
2023-06-18 22:50:00,4.133333333333333,0.0
2023-06-18 22:51:00,3.0887170599475624,0.0
2023-06-18 22:52:00,2.9111111111111105,0.0
2023-06-18 22:53:00,2.222222222222222,0.02222222222222222
2023-06-18 22:54:00,1.6666666666666665,0.0
2023-06-18 22:55:00,1.2888888888888888,0.0
2023-06-18 22:56:00,0.7814855555555555,0.0
2023-06-18 22:57:00,0.33333333333333326,0.0
2023-06-18 22:58:00,0.17777777777777776,0.0
2023-06-18 22:59:00,0.08888888888888888,0.0
2023-06-18 23:00:00,0.06666666666666665,0.0
2023-06-18 23:01:00,0.11111111111111109,0.0
2023-06-18 23:02:00,0.29045,0.0
2023-06-18 23:03:00,0.7777777777777777,0.02222222222222222
2023-06-18 23:04:00,0.9999999999999998,0.0
2023-06-18 23:05:00,1.5111111111111108,0.0
2023-06-18 23:06:00,1.9333333333333331,0.0
2023-06-18 23:07:00,2.5999999999999996,0.0
2023-06-18 23:08:00,3.2087911111111107,0.0
2023-06-18 23:09:00,3.333333333333333,0.02222222222222222
2023-06-18 23:10:00,4.222222222222221,0.0
2023-06-18 23:11:00,4.75250550527309,0.0
2023-06-18 23:12:00,5.333333333333333,0.0
2023-06-18 23:13:00,5.425549999999999,0.0
2023-06-18 23:14:00,5.755555555555555,0.0
2023-06-18 23:15:00,6.5777777777777775,0.02222222222222222
2023-06-18 23:16:00,6.444444444444444,0.02222222222222222
2023-06-18 23:17:00,6.3999999999999995,0.0
2023-06-18 23:18:00,5.739945555555555,0.0
2023-06-18 23:19:00,5.422149634468812,0.0
2023-06-18 23:20:00,4.955555555555555,0.0
2023-06-18 23:21:00,4.222222222222221,0.02222222222222222
2023-06-18 23:22:00,3.5554646994341246,0.0
2023-06-18 23:23:00,2.5777777777777775,0.02222222222222222
2023-06-18 23:24:00,1.7555555555555553,0.0
2023-06-18 23:25:00,1.311111111111111,0.0
2023-06-18 23:26:00,0.9555555555555555,0.0
2023-06-18 23:27:00,0.5999999999999999,0.0
2023-06-18 23:28:00,0.3555358046636793,0.0
2023-06-18 23:29:00,0.08888888888888888,0.0
2023-06-18 23:30:00,0.02222222222222222,0.0
2023-06-18 23:31:00,0.04444444444444444,0.0
2023-06-18 23:32:00,0.15555555555555553,0.0
2023-06-18 23:33:00,0.3555555555555555,0.0
2023-06-18 23:34:00,0.6,0.0
2023-06-18 23:35:00,0.9777777777777776,0.02222222222222222
2023-06-18 23:36:00,1.1343263368352894,0.0
2023-06-18 23:37:00,2.5111111111111106,0.0
2023-06-18 23:38:00,4.044188681760614,0.0
2023-06-18 23:39:00,4.777777777777778,0.0
2023-06-18 23:40:00,4.688888888888888,0.0
2023-06-18 23:41:00,5.17783753515534,0.0
2023-06-18 23:42:00,6.155555555555555,0.06666666666666665
2023-06-18 23:43:00,6.488888888888888,0.0
2023-06-18 23:44:00,6.822222222222221,0.0
2023-06-18 23:45:00,7.177761495209805,0.0
2023-06-18 23:46:00,6.912122777777777,0.0
2023-06-18 23:47:00,6.844444444444443,0.02222222222222222
2023-06-18 23:48:00,7.088888888888888,0.0
2023-06-18 23:49:00,5.977641004233506,0.02222222222222222
2023-06-18 23:50:00,5.333374816658518,0.0
2023-06-18 23:51:00,4.044444444444444,0.02222222222222222
2023-06-18 23:52:00,3.5111111111111106,0.0
2023-06-18 23:53:00,2.755555555555555,0.0
2023-06-18 23:54:00,2.0444444444444443,0.0
2023-06-18 23:55:00,1.5333333333333332,0.0
2023-06-18 23:56:00,0.8888651872919937,0.022220247089147636
2023-06-18 23:57:00,0.5777777777777777,0.0
2023-06-18 23:58:00,0.31111555585187156,0.0
2023-06-18 23:59:00,0.15555160528940637,0.0
2023-06-19 00:00:00,0.1111111111111111,0.0
