Time,jvm_total_scavenge,jvm_total_global
2023-05-26 14:44:00,0.2444444444444444,0.0
2023-05-26 14:45:00,0.4444444444444444,0.0
2023-05-26 14:46:00,0.5111111111111111,0.04444444444444444
2023-05-26 14:47:00,0.8888888888888888,0.0
2023-05-26 14:48:00,1.0666291391382492,0.02222222222222222
2023-05-26 14:49:00,1.2888888888888888,0.0
2023-05-26 14:50:00,2.0222666696298273,0.0888918520493959
2023-05-26 14:51:00,2.0444948181730633,0.02222222222222222
2023-05-26 14:52:00,2.422269631736719,0.0
2023-05-26 14:53:00,2.7333333333333334,0.04444444444444444
2023-05-26 14:54:00,2.266666666666666,0.04444444444444444
2023-05-26 14:55:00,2.3309590144695607,0.0652031690782601
2023-05-26 14:56:00,2.511004455241692,0.06666222267210756
2023-05-26 14:57:00,2.6222814867494395,0.04444641992868502
2023-05-26 14:58:00,2.800037039506337,0.08889037046914239
2023-05-26 14:59:00,3.0888395116591982,0.0
2023-05-26 15:00:00,2.711078520691213,0.0
2023-05-26 15:01:00,2.6444088912591006,0.02222074083949959
2023-05-26 15:02:00,2.733729551199251,0.04445679514082105
2023-05-26 15:03:00,1.911111111111111,0.02222222222222222
2023-05-26 15:04:00,1.844444444444444,0.02222222222222222
2023-05-26 15:05:00,1.7108499888094895,0.0
2023-05-26 15:06:00,1.2444444444444442,0.0
2023-05-26 15:07:00,0.7777777777777778,0.02222222222222222
2023-05-26 15:08:00,0.5333333333333332,0.0
2023-05-26 15:09:00,0.3999999999999999,0.0
2023-05-26 15:10:00,0.31111111111111106,0.0
2023-05-26 15:11:00,0.22222222222222218,0.0
2023-05-26 15:12:00,0.19999999999999996,0.02222222222222222
2023-05-26 15:13:00,0.2666666666666666,0.02222222222222222
