Time,conn-pool_jdbc_TradeDataSource,conn-pool_jms_TradeStreamerTCF
2023-05-24 01:44:00,86.0,80.85
2023-05-24 01:49:00,82.6875,75.125
2023-05-24 01:54:00,131.75,83.08333333333334
2023-05-24 01:59:00,68.41666666666667,53.91666666666667
2023-05-24 02:04:00,61.03124999999999,52.96875
2023-05-24 02:09:00,89.375,84.83333333333333
2023-05-24 02:14:00,89.75,82.9
2023-05-24 02:19:00,88.75,82.6875
2023-05-24 02:24:00,104.625,83.125
2023-05-24 02:29:00,59.25,48.625
2023-05-24 02:34:00,69.95833333333333,63.58333333333333
2023-05-24 02:39:00,88.35,87.55
2023-05-24 02:44:00,85.75,81.7
2023-05-24 02:49:00,87.1875,80.5
2023-05-24 02:54:00,113.125,78.0
2023-05-24 02:59:00,69.58333333333333,55.625
2023-05-24 03:04:00,55.361111111111114,46.94444444444444
2023-05-24 03:09:00,85.34375,77.8125
2023-05-24 03:14:00,87.1,81.9
2023-05-24 03:19:00,87.0,78.125
2023-05-24 03:24:00,108.625,75.5
2023-05-24 03:29:00,57.0,44.125
2023-05-24 03:34:00,61.84375,52.09375
2023-05-24 03:39:00,81.58333333333334,75.625
2023-05-24 03:44:00,87.55,81.3
2023-05-24 03:49:00,82.125,75.89583333333333
2023-05-24 03:54:00,107.75,79.375
2023-05-24 03:59:00,40.375,28.9375
2023-05-24 04:04:00,77.125,68.08333333333333
2023-05-24 04:09:00,90.55,89.55
2023-05-24 04:14:00,94.2,89.75
2023-05-24 04:19:00,87.125,76.875
2023-05-24 04:24:00,132.75,90.875
2023-05-24 04:29:00,37.125,26.5625
2023-05-24 04:34:00,71.34374999999999,62.4375
2023-05-24 04:39:00,93.125,85.83333333333333
2023-05-24 04:44:00,87.25,85.0
2023-05-24 04:49:00,92.72916666666667,87.75
2023-05-24 04:54:00,105.5,77.125
2023-05-24 04:59:00,60.0,48.25
2023-05-24 05:04:00,58.21428571428571,51.64285714285714
2023-05-24 05:09:00,89.89285714285714,82.25
2023-05-24 05:14:00,91.65,86.45
2023-05-24 05:19:00,92.625,87.375
2023-05-24 05:24:00,127.375,95.5
2023-05-24 05:29:00,61.625,48.125
2023-05-24 05:34:00,55.107142857142854,50.0
2023-05-24 05:39:00,78.35714285714286,73.14285714285714
2023-05-24 05:44:00,91.25,82.65
2023-05-24 05:49:00,99.66666666666667,89.91666666666667
2023-05-24 05:54:00,95.375,64.5
2023-05-24 05:59:00,34.8125,26.4375
2023-05-24 06:04:00,72.39285714285714,61.75
2023-05-24 06:09:00,88.9,83.55
2023-05-24 06:14:00,91.1,86.25
2023-05-24 06:19:00,90.58333333333333,85.25
