Time,thread_pool
2023-05-26 17:42:00,3.625
2023-05-26 17:43:00,4.625
2023-05-26 17:44:00,5.5
2023-05-26 17:45:00,6.25
2023-05-26 17:46:00,5.0
2023-05-26 17:47:00,7.083333333333334
2023-05-26 17:48:00,8.25
2023-05-26 17:49:00,8.166666666666666
2023-05-26 17:50:00,12.583333333333332
2023-05-26 17:51:00,10.9375
2023-05-26 17:52:00,11.25
2023-05-26 17:53:00,11.0625
2023-05-26 17:54:00,11.25
2023-05-26 17:55:00,11.1875
2023-05-26 17:56:00,9.0625
2023-05-26 17:57:00,9.3125
2023-05-26 17:58:00,8.8125
2023-05-26 17:59:00,9.8125
2023-05-26 18:00:00,7.25
2023-05-26 18:01:00,7.5
2023-05-26 18:02:00,6.0625
2023-05-26 18:03:00,5.4375
2023-05-26 18:04:00,5.3125
2023-05-26 18:05:00,4.875
2023-05-26 18:06:00,3.75
2023-05-26 18:07:00,3.833333333333333
2023-05-26 18:08:00,4.166666666666667
2023-05-26 18:09:00,3.3333333333333335
2023-05-26 18:10:00,3.416666666666667
2023-05-26 18:11:00,3.166666666666667
2023-05-26 18:12:00,4.375
2023-05-26 18:13:00,3.875
2023-05-26 18:14:00,5.5
2023-05-26 18:15:00,5.75
2023-05-26 18:16:00,5.0
2023-05-26 18:17:00,7.583333333333334
2023-05-26 18:18:00,8.916666666666668
2023-05-26 18:19:00,8.666666666666666
2023-05-26 18:20:00,9.25
2023-05-26 18:21:00,12.833333333333332
2023-05-26 18:22:00,9.25
2023-05-26 18:23:00,11.9375
2023-05-26 18:24:00,10.75
2023-05-26 18:25:00,12.0
2023-05-26 18:26:00,10.5
2023-05-26 18:27:00,10.375
2023-05-26 18:28:00,9.4375
2023-05-26 18:29:00,8.5625
2023-05-26 18:30:00,7.75
2023-05-26 18:31:00,6.375
2023-05-26 18:32:00,6.25
2023-05-26 18:33:00,5.875
2023-05-26 18:34:00,5.0625
2023-05-26 18:35:00,5.4375
2023-05-26 18:36:00,4.833333333333333
2023-05-26 18:37:00,4.166666666666667
2023-05-26 18:38:00,3.8333333333333335
2023-05-26 18:39:00,3.666666666666667
2023-05-26 18:40:00,3.583333333333333
2023-05-26 18:41:00,3.25
2023-05-26 18:42:00,3.625
2023-05-26 18:43:00,4.75
2023-05-26 18:44:00,5.0
2023-05-26 18:45:00,4.666666666666667
2023-05-26 18:46:00,5.333333333333334
2023-05-26 18:47:00,6.0
2023-05-26 18:48:00,7.666666666666667
2023-05-26 18:49:00,9.25
2023-05-26 18:50:00,11.25
2023-05-26 18:51:00,10.1875
2023-05-26 18:52:00,11.1875
2023-05-26 18:53:00,10.875
2023-05-26 18:54:00,11.9375
2023-05-26 18:55:00,11.875
2023-05-26 18:56:00,11.375
2023-05-26 18:57:00,10.5
2023-05-26 18:58:00,9.5625
2023-05-26 18:59:00,7.875
2023-05-26 19:00:00,7.25
2023-05-26 19:01:00,5.8125
2023-05-26 19:02:00,6.75
2023-05-26 19:03:00,5.625
2023-05-26 19:04:00,5.3125
2023-05-26 19:05:00,4.0
2023-05-26 19:06:00,4.333333333333333
2023-05-26 19:07:00,4.25
2023-05-26 19:08:00,3.416666666666667
2023-05-26 19:09:00,3.083333333333333
2023-05-26 19:10:00,3.5
2023-05-26 19:11:00,3.3333333333333335
2023-05-26 19:12:00,3.75
2023-05-26 19:13:00,3.875
2023-05-26 19:14:00,5.0
2023-05-26 19:15:00,4.875
2023-05-26 19:16:00,4.861111111111111
2023-05-26 19:17:00,5.916666666666667
2023-05-26 19:18:00,7.416666666666666
2023-05-26 19:19:00,9.5
2023-05-26 19:20:00,10.333333333333334
2023-05-26 19:21:00,11.395833333333332
2023-05-26 19:22:00,11.25
2023-05-26 19:23:00,9.9375
2023-05-26 19:24:00,10.8125
2023-05-26 19:25:00,11.5
2023-05-26 19:26:00,12.0
2023-05-26 19:27:00,11.0625
2023-05-26 19:28:00,9.3125
2023-05-26 19:29:00,9.3125
2023-05-26 19:30:00,8.25
2023-05-26 19:31:00,7.0
2023-05-26 19:32:00,6.375
2023-05-26 19:33:00,6.0
2023-05-26 19:34:00,5.1875
2023-05-26 19:35:00,4.625
2023-05-26 19:36:00,3.6875
2023-05-26 19:37:00,3.5
2023-05-26 19:38:00,3.833333333333333
2023-05-26 19:39:00,3.5
2023-05-26 19:40:00,3.583333333333333
2023-05-26 19:41:00,3.3333333333333335
