Time,conn-pool_jms_TradeStreamerTCF,conn-pool_jdbc_TradeDataSource
2023-05-25 13:15:00,84.3125,89.5625
2023-05-25 13:16:00,78.625,82.625
2023-05-25 13:17:00,76.4375,78.6875
2023-05-25 13:18:00,89.5,91.4375
2023-05-25 13:19:00,85.0625,87.6875
2023-05-25 13:20:00,81.4375,86.5625
2023-05-25 13:21:00,91.3125,101.375
2023-05-25 13:22:00,84.25,100.8125
2023-05-25 13:23:00,77.47916666666667,100.6875
2023-05-25 13:24:00,93.0,125.25
2023-05-25 13:25:00,69.66666666666667,106.83333333333334
2023-05-25 13:26:00,62.5,104.16666666666667
2023-05-25 13:27:00,73.375,113.0
2023-05-25 13:28:00,65.875,95.625
2023-05-25 13:29:00,66.0,88.125
2023-05-25 13:30:00,76.875,100.25
2023-05-25 13:31:00,87.75,113.25
2023-05-25 13:32:00,93.75,110.75
2023-05-25 13:33:00,58.625,70.25
2023-05-25 13:34:00,59.5,69.375
2023-05-25 13:35:00,69.375,79.75
2023-05-25 13:36:00,59.97222222222222,66.19444444444446
2023-05-25 13:37:00,62.25,68.33333333333334
2023-05-25 13:38:00,58.25,62.625
2023-05-25 13:39:00,62.3125,66.25
2023-05-25 13:40:00,69.5625,73.0
2023-05-25 13:41:00,81.125,84.9375
2023-05-25 13:42:00,77.875,82.1875
2023-05-25 13:43:00,78.3125,83.6875
2023-05-25 13:44:00,85.0,87.375
2023-05-25 13:45:00,75.9375,78.8125
2023-05-25 13:46:00,76.875,79.875
2023-05-25 13:47:00,83.25,83.4375
2023-05-25 13:48:00,76.6875,78.8125
2023-05-25 13:49:00,81.75,85.125
2023-05-25 13:50:00,89.8125,93.625
2023-05-25 13:51:00,83.3125,96.0
2023-05-25 13:52:00,82.0,99.6875
2023-05-25 13:53:00,87.0,107.5
2023-05-25 13:54:00,74.83333333333334,109.08333333333334
2023-05-25 13:55:00,74.75,119.75
2023-05-25 13:56:00,70.91666666666667,118.58333333333334
2023-05-25 13:57:00,59.25,107.25
2023-05-25 13:58:00,58.125,99.375
2023-05-25 13:59:00,68.25,108.875
2023-05-25 14:00:00,66.625,94.875
2023-05-25 14:01:00,76.75,94.0
2023-05-25 14:02:00,47.875,53.29166666666667
2023-05-25 14:03:00,60.0,68.25
2023-05-25 14:04:00,63.375,71.625
2023-05-25 14:05:00,52.583333333333336,58.083333333333336
2023-05-25 14:06:00,67.33333333333334,74.91666666666667
2023-05-25 14:07:00,54.25,60.125
2023-05-25 14:08:00,60.93749999999999,63.87499999999999
2023-05-25 14:09:00,73.4375,78.3125
2023-05-25 14:10:00,79.875,85.9375
2023-05-25 14:11:00,78.0,78.625
2023-05-25 14:12:00,83.0625,90.625
2023-05-25 14:13:00,88.625,94.9375
2023-05-25 14:14:00,84.0,80.5625
2023-05-25 14:15:00,86.0625,90.9375
2023-05-25 14:16:00,91.5625,93.5625
2023-05-25 14:17:00,88.875,85.3125
2023-05-25 14:18:00,93.9375,98.0625
2023-05-25 14:19:00,100.1875,103.375
2023-05-25 14:20:00,91.375,92.5625
2023-05-25 14:21:00,93.9375,109.9375
2023-05-25 14:22:00,91.8125,111.0
2023-05-25 14:23:00,86.25,100.08333333333333
2023-05-25 14:24:00,82.08333333333334,114.08333333333334
2023-05-25 14:25:00,76.58333333333333,117.91666666666667
