Time,cpu
2023-04-27 13:55:00,0.39040515520088553
2023-04-27 13:56:00,0.32602876982498297
2023-04-27 13:57:00,0.39157609034517743
2023-04-27 13:58:00,0.4699392987832024
2023-04-27 13:59:00,0.46093186792499674
2023-04-27 14:00:00,0.42628872185132083
2023-04-27 14:01:00,0.40685204385324536
2023-04-27 14:02:00,0.4458719672692073
2023-04-27 14:03:00,0.4016568984159047
2023-04-27 14:04:00,0.4673326243266246
2023-04-27 14:05:00,0.44075445945995195
2023-04-27 14:06:00,0.4311154219712997
2023-04-27 14:07:00,0.40916248998571625
2023-04-27 14:08:00,0.4015932184016111
2023-04-27 14:09:00,0.36641744008763427
2023-04-27 14:10:00,0.3465407412453153
2023-04-27 14:11:00,0.3089245179361735
2023-04-27 14:12:00,0.3076742090061658
