Time,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact
2023-06-19 05:42:00,0.8441458357362885,
2023-06-19 05:43:00,0.9972537126199655,
2023-06-19 05:44:00,0.9841854954959028,
2023-06-19 05:45:00,0.9928647907224893,
2023-06-19 05:46:00,0.9897330595482579,
2023-06-19 05:47:00,0.9995445411861555,
2023-06-19 05:48:00,1.0036719706242483,0.8333333333333331
2023-06-19 05:49:00,1.002949852507398,
2023-06-19 05:50:00,0.9868043602983129,
2023-06-19 05:51:00,0.9956709956709817,
2023-06-19 05:52:00,0.9836065573767347,
2023-06-19 05:53:00,0.9785932721713144,
2023-06-19 05:54:00,0.9999999999991789,
2023-06-19 05:55:00,1.0256410256409503,
2023-06-19 05:56:00,0.9856630824372034,
2023-06-19 05:57:00,0.974229270902246,
2023-06-19 05:58:00,0.9892473118278918,
2023-06-19 05:59:00,1.0106788710907277,1.1111111111111114
2023-06-19 06:00:00,1.0246631070429297,
2023-06-19 06:01:00,0.9943969434869053,
2023-06-19 06:02:00,0.9946119120431033,
2023-06-19 06:03:00,1.0139299708763585,
2023-06-19 06:04:00,1.0002278423330933,1.111111111111111
2023-06-19 06:05:00,0.9838910614991269,
2023-06-19 06:06:00,1.009234867473301,
2023-06-19 06:07:00,0.991366485570378,
2023-06-19 06:08:00,0.9953138895277898,
2023-06-19 06:09:00,0.9986545645108756,
2023-06-19 06:10:00,1.0015877216194722,
2023-06-19 06:11:00,0.9925984787894205,
2023-06-19 06:12:00,1.009080423477242,0.9256004686584647
2023-06-19 06:13:00,0.9525577890203347,1.1110888912520236
2023-06-19 06:14:00,1.0020793346129222,
2023-06-19 06:15:00,1.0064592801839323,
2023-06-19 06:16:00,0.9989012086704611,
2023-06-19 06:17:00,1.0130252471481178,
2023-06-19 06:18:00,0.993036769261728,
2023-06-19 06:19:00,0.9976450438878104,
2023-06-19 06:20:00,0.9944630881405344,
2023-06-19 06:21:00,1.0054564042176957,
2023-06-19 06:22:00,0.9846153846153302,
2023-06-19 06:23:00,0.9883720930232865,
2023-06-19 06:24:00,1.0389610389608215,
2023-06-19 06:25:00,1.0122164048866051,
2023-06-19 06:26:00,1.0314875135721873,
2023-06-19 06:27:00,0.9911414725707125,
2023-06-19 06:28:00,0.9993507125403465,
2023-06-19 06:29:00,0.8015247776366001,0.8333333333333333
2023-06-19 06:30:00,0.9833024118738422,0.8333333333333333
2023-06-19 06:31:00,1.0033003300330101,
2023-06-19 06:32:00,1.0113134657836647,
2023-06-19 06:33:00,0.9806295399515743,
2023-06-19 06:34:00,1.0081240768094548,
2023-06-19 06:35:00,0.9918737916131761,
2023-06-19 06:36:00,1.0030833748067718,1.1111423169160894
2023-06-19 06:37:00,1.0034820607319157,
2023-06-19 06:38:00,0.9932171830152074,
2023-06-19 06:39:00,0.9989928692558687,
2023-06-19 06:40:00,1.0150872299839275,
2023-06-19 06:41:00,0.9999468113398243,
2023-06-19 06:42:00,0.9954860327342996,
2023-06-19 06:43:00,0.9998797498797468,1.1111111111111118
2023-06-19 06:44:00,0.9949505725055078,
2023-06-19 06:45:00,1.0005850831923024,
2023-06-19 06:46:00,0.9397613487780538,
2023-06-19 06:47:00,0.9926602297696374,
2023-06-19 06:48:00,1.0007084661707386,
2023-06-19 06:49:00,0.9975308641975562,
2023-06-19 06:50:00,0.9837248244357079,
2023-06-19 06:51:00,0.9099736693055122,
2023-06-19 06:52:00,1.005297303658525,
2023-06-19 06:53:00,0.9638554216866919,
2023-06-19 06:54:00,1.0275689223054925,
2023-06-19 06:55:00,0.9761859215948907,
2023-06-19 06:56:00,0.9853175970005845,
2023-06-19 06:57:00,1.0289855072463592,
2023-06-19 06:58:00,0.9953239812959747,
2023-06-19 06:59:00,1.020995110727627,1.111111111111111
2023-06-19 07:00:00,0.9994222992489923,
2023-06-19 07:01:00,1.0033167495854143,
2023-06-19 07:02:00,1.0056359673095228,
2023-06-19 07:03:00,1.0274869422889819,1.1112197697675454
2023-06-19 07:04:00,1.003853564547205,
2023-06-19 07:05:00,1.0131319316867338,
2023-06-19 07:06:00,0.9953434225844022,1.1111111111111114
2023-06-19 07:07:00,0.9908409658617816,
2023-06-19 07:08:00,1.0127431254191739,
2023-06-19 07:09:00,0.9987856709168184,
2023-06-19 07:10:00,0.9832917841228894,
2023-06-19 07:11:00,1.0085547050877974,
2023-06-19 07:12:00,1.005702436495591,1.1111111111111112
2023-06-19 07:13:00,1.0005265929436598,
2023-06-19 07:14:00,1.0055448923011268,
2023-06-19 07:15:00,1.0068219242531335,
2023-06-19 07:16:00,1.002594033722465,
2023-06-19 07:17:00,0.9993954857126144,
2023-06-19 07:18:00,1.0014483757500474,
2023-06-19 07:19:00,0.9907773386034004,
2023-06-19 07:20:00,1.022443890274253,1.1111111111111123
2023-06-19 07:21:00,1.0222222222220843,
2023-06-19 07:22:00,0.9523809523807937,
2023-06-19 07:23:00,0.9420289855070094,
2023-06-19 07:24:00,0.9649122807025645,
2023-06-19 07:25:00,0.9389671361506507,
2023-06-19 07:26:00,0.9780439121752406,
2023-06-19 07:27:00,1.0169491525423293,
2023-06-19 07:28:00,1.0007358351729048,
2023-06-19 07:29:00,1.0154826958105323,
2023-06-19 07:30:00,0.9821428571428069,
2023-06-19 07:31:00,1.0009246417013353,
2023-06-19 07:32:00,0.999267399267397,
2023-06-19 07:33:00,1.0094408133623904,
2023-06-19 07:34:00,0.9788269927536205,
2023-06-19 07:35:00,0.9867719773513834,
2023-06-19 07:36:00,1.0007423904974142,
2023-06-19 07:37:00,0.993543413317904,
2023-06-19 07:38:00,0.9918157858232783,
2023-06-19 07:39:00,1.0042134831460705,0.9541984732824422
2023-06-19 07:40:00,0.9904153354632658,
2023-06-19 07:41:00,1.0007714425976584,
2023-06-19 07:42:00,1.003140950137431,
2023-06-19 07:43:00,1.0039941902687055,1.1111111111111123
2023-06-19 07:44:00,1.0152684823630604,
2023-06-19 07:45:00,0.9942299156679745,
2023-06-19 07:46:00,1.0145972818682376,
2023-06-19 07:47:00,0.9940720474236509,
2023-06-19 07:48:00,1.0002558199027616,
2023-06-19 07:49:00,0.9960281087686625,
2023-06-19 07:50:00,1.0016835016835857,
2023-06-19 07:51:00,0.9937106918239136,
2023-06-19 07:52:00,0.9922480620155338,
2023-06-19 07:53:00,1.0165484633573008,
2023-06-19 07:54:00,0.9756097560967893,
