Time,thread_pool
2023-05-24 04:19:00,4.0625
2023-05-24 04:22:00,3.25
2023-05-24 04:25:00,4.75
2023-05-24 04:28:00,7.5
2023-05-24 04:31:00,6.321428571428571
2023-05-24 04:34:00,6.75
2023-05-24 04:37:00,6.3125
2023-05-24 04:40:00,7.291666666666666
2023-05-24 04:43:00,6.6
2023-05-24 04:46:00,5.1875
2023-05-24 04:49:00,3.8125
2023-05-24 04:52:00,3.25
2023-05-24 04:55:00,4.75
2023-05-24 04:58:00,6.25
2023-05-24 05:01:00,6.45
2023-05-24 05:04:00,6.142857142857143
2023-05-24 05:07:00,6.892857142857143
2023-05-24 05:10:00,8.25
2023-05-24 05:13:00,6.45
2023-05-24 05:16:00,4.55
2023-05-24 05:19:00,3.625
2023-05-24 05:22:00,3.166666666666667
2023-05-24 05:25:00,4.625
2023-05-24 05:28:00,5.375
2023-05-24 05:31:00,8.8125
2023-05-24 05:34:00,6.392857142857143
2023-05-24 05:37:00,7.321428571428572
2023-05-24 05:40:00,7.5
2023-05-24 05:43:00,5.5
2023-05-24 05:46:00,4.65
2023-05-24 05:49:00,4.25
2023-05-24 05:52:00,3.166666666666667
2023-05-24 05:55:00,5.125
2023-05-24 05:58:00,6.583333333333334
2023-05-24 06:01:00,5.607142857142858
2023-05-24 06:04:00,6.392857142857143
2023-05-24 06:07:00,7.357142857142858
2023-05-24 06:10:00,8.55
2023-05-24 06:13:00,6.35
2023-05-24 06:16:00,5.75
2023-05-24 06:19:00,4.416666666666666
2023-05-24 06:22:00,3.25
