Time,thread_pool
2023-06-08 13:45:00,9.2
2023-06-08 13:46:00,7.05
2023-06-08 13:47:00,7.35
2023-06-08 13:48:00,6.75
2023-06-08 13:49:00,7.25
2023-06-08 13:50:00,6.95
2023-06-08 13:51:00,5.95
2023-06-08 13:52:00,6.4375
2023-06-08 13:53:00,5.1875
2023-06-08 13:54:00,4.5625
2023-06-08 13:55:00,3.4375
2023-06-08 13:56:00,4.166666666666667
2023-06-08 13:57:00,3.583333333333333
2023-06-08 13:58:00,3.4166666666666665
2023-06-08 13:59:00,3.333333333333333
2023-06-08 14:00:00,3.375
2023-06-08 14:01:00,3.875
2023-06-08 14:02:00,4.125
2023-06-08 14:03:00,4.75
2023-06-08 14:04:00,6.125
2023-06-08 14:05:00,7.125
2023-06-08 14:06:00,7.375
2023-06-08 14:07:00,8.125
2023-06-08 14:08:00,10.0
2023-06-08 14:09:00,10.666666666666668
2023-06-08 14:10:00,5.75
2023-06-08 14:11:00,9.6875
2023-06-08 14:12:00,10.2
2023-06-08 14:13:00,8.45
2023-06-08 14:14:00,8.45
2023-06-08 14:15:00,8.7
2023-06-08 14:16:00,8.9
2023-06-08 14:17:00,6.95
2023-06-08 14:18:00,7.6
2023-06-08 14:19:00,6.4
2023-06-08 14:20:00,6.9
2023-06-08 14:21:00,6.1
2023-06-08 14:22:00,6.4375
2023-06-08 14:23:00,4.8125
2023-06-08 14:24:00,4.75
2023-06-08 14:25:00,4.583333333333333
2023-06-08 14:26:00,4.0
2023-06-08 14:27:00,3.666666666666667
2023-06-08 14:28:00,3.25
2023-06-08 14:29:00,3.416666666666667
2023-06-08 14:30:00,3.625
2023-06-08 14:31:00,3.875
2023-06-08 14:32:00,4.25
2023-06-08 14:33:00,5.75
2023-06-08 14:34:00,6.625
2023-06-08 14:35:00,8.0
2023-06-08 14:36:00,8.25
2023-06-08 14:37:00,9.5
2023-06-08 14:38:00,10.375
2023-06-08 14:39:00,11.583333333333332
2023-06-08 14:40:00,12.25
2023-06-08 14:41:00,13.5
2023-06-08 14:42:00,11.15
2023-06-08 14:43:00,9.55
2023-06-08 14:44:00,9.0
2023-06-08 14:45:00,9.35
2023-06-08 14:46:00,9.2
2023-06-08 14:47:00,8.85
2023-06-08 14:48:00,7.25
2023-06-08 14:49:00,6.15
2023-06-08 14:50:00,5.75
2023-06-08 14:51:00,6.15
2023-06-08 14:52:00,6.3125
2023-06-08 14:53:00,5.0625
2023-06-08 14:54:00,4.4375
2023-06-08 14:55:00,4.1875
2023-06-08 14:56:00,4.0
2023-06-08 14:57:00,3.666666666666667
2023-06-08 14:58:00,3.25
2023-06-08 14:59:00,3.5
2023-06-08 15:00:00,3.416666666666667
