Time,jvm_total_Copy,jvm_total_MarkSweepCompact
2023-06-18 07:57:00,4.977777777777777,0.0
2023-06-18 07:58:00,4.711205930140105,0.0
2023-06-18 07:59:00,4.2000740790126745,0.0
2023-06-18 08:00:00,3.6668089078543806,0.0
2023-06-18 08:01:00,2.822297297297297,0.0
2023-06-18 08:02:00,2.621333925531127,0.0
2023-06-18 08:03:00,2.0444444444444443,0.0
2023-06-18 08:04:00,1.4,0.0
2023-06-18 08:05:00,0.911111111111111,0.0
2023-06-18 08:06:00,0.6037104007880956,0.0
2023-06-18 08:07:00,0.2666666666666666,0.0
2023-06-18 08:08:00,0.08888888888888888,0.0
2023-06-18 08:09:00,0.08888888888888888,0.0
2023-06-18 08:10:00,0.04444444444444444,0.0
2023-06-18 08:11:00,0.1111111111111111,0.0
2023-06-18 08:12:00,0.2666666666666666,0.0
2023-06-18 08:13:00,0.4444444444444444,0.0
2023-06-18 08:14:00,0.6444444444444444,0.02222222222222222
2023-06-18 08:15:00,0.7999999999999999,0.0
2023-06-18 08:16:00,1.4666666666666666,0.02222222222222222
2023-06-18 08:17:00,2.5555555555555554,0.0
2023-06-18 08:18:00,2.6706827777777775,0.0
2023-06-18 08:19:00,3.4221674110614844,0.02222222222222222
2023-06-18 08:20:00,4.590079642797184,0.0
2023-06-18 08:21:00,5.399932851443694,0.022218272307145397
2023-06-18 08:22:00,6.288888888888889,0.0
2023-06-18 08:23:00,6.177777777777777,0.0
2023-06-18 08:24:00,6.422222222222221,0.0
2023-06-18 08:25:00,6.444472099994567,0.0
2023-06-18 08:26:00,5.333459273252583,0.02222222222222222
2023-06-18 08:27:00,4.955555555555555,0.0
2023-06-18 08:28:00,4.325721729360811,0.0
2023-06-18 08:29:00,3.9555555555555557,0.0
2023-06-18 08:30:00,3.644444444444444,0.0
2023-06-18 08:31:00,2.844444444444444,0.0
2023-06-18 08:32:00,2.2666666666666666,0.02222222222222222
2023-06-18 08:33:00,1.5999999999999999,0.0
2023-06-18 08:34:00,1.2888888888888888,0.0
2023-06-18 08:35:00,0.7999999999999998,0.0
2023-06-18 08:36:00,0.5111111111111111,0.0
2023-06-18 08:37:00,0.15555555555555556,0.0
2023-06-18 08:38:00,0.11111111111111109,0.0
2023-06-18 08:39:00,0.06666666666666665,0.0
2023-06-18 08:40:00,0.04444444444444444,0.0
2023-06-18 08:41:00,0.1111111111111111,0.0
2023-06-18 08:42:00,0.2222222222222222,0.0
2023-06-18 08:43:00,0.3777777777777777,0.0
2023-06-18 08:44:00,0.5555555555555555,0.02222222222222222
2023-06-18 08:45:00,0.6888888888888888,0.0
2023-06-18 08:46:00,0.8444444444444443,0.0
2023-06-18 08:47:00,1.422222222222222,0.02222222222222222
2023-06-18 08:48:00,2.8213899999999996,0.04361222222222222
2023-06-18 08:49:00,3.3555871633034045,0.0
2023-06-18 08:50:00,4.71111111111111,0.0
2023-06-18 08:51:00,5.355677042436454,0.0
2023-06-18 08:52:00,4.5332582749408665,0.02222123461179503
2023-06-18 08:53:00,5.533333333333333,0.0
2023-06-18 08:54:00,5.2445837120883585,0.0
2023-06-18 08:55:00,4.844444444444443,0.0
2023-06-18 08:56:00,4.866666666666666,0.0
2023-06-18 08:57:00,4.333333333333333,0.0
2023-06-18 08:58:00,4.133333333333333,0.0
2023-06-18 08:59:00,4.266666666666666,0.0
2023-06-18 09:00:00,3.644444444444444,0.0
2023-06-18 09:01:00,2.7777777777777772,0.0
2023-06-18 09:02:00,2.1555555555555554,0.02222222222222222
2023-06-18 09:03:00,1.3777777777777778,0.0
2023-06-18 09:04:00,0.9999999999999999,0.0
2023-06-18 09:05:00,0.7222222222222221,0.0
2023-06-18 09:06:00,0.3777777777777777,0.0
2023-06-18 09:07:00,0.19999999999999998,0.0
2023-06-18 09:08:00,0.08888888888888888,0.0
2023-06-18 09:09:00,0.02222222222222222,0.0
2023-06-18 09:10:00,0.04444444444444444,0.0
2023-06-18 09:11:00,0.08888888888888888,0.0
2023-06-18 09:12:00,0.19999999999999998,0.0
2023-06-18 09:13:00,0.3555555555555555,0.0
2023-06-18 09:14:00,0.5111111111111111,0.02222222222222222
2023-06-18 09:15:00,0.7477577777777777,0.0
2023-06-18 09:16:00,1.5777777777777775,0.02222222222222222
2023-06-18 09:17:00,2.711111111111111,0.02222222222222222
2023-06-18 09:18:00,3.222222222222222,0.02222222222222222
2023-06-18 09:19:00,4.244444444444444,0.0
2023-06-18 09:20:00,4.533333333333333,0.0
2023-06-18 09:21:00,4.7333333333333325,0.02222222222222222
2023-06-18 09:22:00,4.688888888888888,0.0
2023-06-18 09:23:00,4.8,0.0
2023-06-18 09:24:00,4.9111111111111105,0.0
2023-06-18 09:25:00,4.488888888888889,0.0
2023-06-18 09:26:00,4.666666666666666,0.0
2023-06-18 09:27:00,4.244398521580043,0.0
2023-06-18 09:28:00,3.955555555555555,0.0
2023-06-18 09:29:00,3.6888888888888887,0.0
2023-06-18 09:30:00,3.2222222222222214,0.02222222222222222
2023-06-18 09:31:00,2.2888888888888888,0.0
2023-06-18 09:32:00,1.911111111111111,0.0
2023-06-18 09:33:00,1.5333333333333332,0.0
2023-06-18 09:34:00,0.7555555555555554,0.0
2023-06-18 09:35:00,0.5777777777777777,0.0
2023-06-18 09:36:00,0.3555555555555555,0.0
2023-06-18 09:37:00,0.19999999999999996,0.0
2023-06-18 09:38:00,0.11111111111111109,0.0
2023-06-18 09:39:00,0.06666666666666665,0.0
