Time,thread_pool
2023-05-23 21:32:00,6.296296296296296
2023-05-23 21:33:00,6.444444444444445
2023-05-23 21:34:00,6.75
2023-05-23 21:35:00,7.138888888888889
2023-05-23 21:36:00,7.250000000000001
2023-05-23 21:37:00,7.083333333333333
2023-05-23 21:38:00,6.25
2023-05-23 21:39:00,6.46875
2023-05-23 21:40:00,7.958333333333334
2023-05-23 21:41:00,6.875
2023-05-23 21:42:00,6.791666666666666
2023-05-23 21:43:00,7.450000000000001
2023-05-23 21:44:00,6.65
2023-05-23 21:45:00,5.35
2023-05-23 21:46:00,5.9375
2023-05-23 21:47:00,5.0
2023-05-23 21:48:00,4.5
2023-05-23 21:49:00,3.5625
2023-05-23 21:50:00,3.75
2023-05-23 21:51:00,3.5
2023-05-23 21:52:00,3.416666666666667
2023-05-23 21:53:00,3.5
2023-05-23 21:54:00,3.625
2023-05-23 21:55:00,3.875
2023-05-23 21:56:00,4.5
2023-05-23 21:57:00,11.0
2023-05-23 21:58:00,6.166666666666666
2023-05-23 21:59:00,7.0
2023-05-23 22:00:00,8.6875
2023-05-23 22:01:00,5.95
2023-05-23 22:02:00,5.9
2023-05-23 22:03:00,7.35
2023-05-23 22:04:00,7.7
2023-05-23 22:05:00,8.95
2023-05-23 22:06:00,8.25
2023-05-23 22:07:00,9.2
2023-05-23 22:08:00,8.95
2023-05-23 22:09:00,9.2
2023-05-23 22:10:00,7.5
2023-05-23 22:11:00,6.95
2023-05-23 22:12:00,6.95
2023-05-23 22:13:00,6.6
2023-05-23 22:14:00,6.15
2023-05-23 22:15:00,5.55
2023-05-23 22:16:00,5.375
2023-05-23 22:17:00,5.0
2023-05-23 22:18:00,4.1875
2023-05-23 22:19:00,4.166666666666666
2023-05-23 22:20:00,3.833333333333333
2023-05-23 22:21:00,3.583333333333333
2023-05-23 22:22:00,3.166666666666667
2023-05-23 22:23:00,3.5
2023-05-23 22:24:00,3.375
2023-05-23 22:25:00,4.125
2023-05-23 22:26:00,5.125
2023-05-23 22:27:00,8.75
2023-05-23 22:28:00,6.25
2023-05-23 22:29:00,6.666666666666666
2023-05-23 22:30:00,9.416666666666668
2023-05-23 22:31:00,9.6875
2023-05-23 22:32:00,7.4
2023-05-23 22:33:00,7.95
2023-05-23 22:34:00,7.95
2023-05-23 22:35:00,9.0
2023-05-23 22:36:00,9.4
2023-05-23 22:37:00,9.85
2023-05-23 22:38:00,8.65
2023-05-23 22:39:00,8.15
2023-05-23 22:40:00,8.15
2023-05-23 22:41:00,7.15
2023-05-23 22:42:00,7.35
2023-05-23 22:43:00,7.375
2023-05-23 22:44:00,7.0625
2023-05-23 22:45:00,5.3125
2023-05-23 22:46:00,5.0
2023-05-23 22:47:00,4.5625
2023-05-23 22:48:00,4.0625
2023-05-23 22:49:00,4.0
2023-05-23 22:50:00,3.4166666666666665
2023-05-23 22:51:00,3.5833333333333335
2023-05-23 22:52:00,3.5
2023-05-23 22:53:00,3.583333333333333
2023-05-23 22:54:00,3.75
2023-05-23 22:55:00,3.625
2023-05-23 22:56:00,4.25
2023-05-23 22:57:00,8.0
2023-05-23 22:58:00,7.5
2023-05-23 22:59:00,6.375
2023-05-23 23:00:00,8.25
2023-05-23 23:01:00,8.166666666666666
2023-05-23 23:02:00,7.0
2023-05-23 23:03:00,5.958333333333334
2023-05-23 23:04:00,7.5
2023-05-23 23:05:00,9.708333333333332
2023-05-23 23:06:00,9.5
2023-05-23 23:07:00,7.291666666666666
2023-05-23 23:08:00,7.583333333333334
2023-05-23 23:09:00,7.45
2023-05-23 23:10:00,8.0
2023-05-23 23:11:00,8.3
2023-05-23 23:12:00,7.35
2023-05-23 23:13:00,6.8
2023-05-23 23:14:00,6.3
2023-05-23 23:15:00,7.4375
2023-05-23 23:16:00,5.75
2023-05-23 23:17:00,4.6875
2023-05-23 23:18:00,4.75
2023-05-23 23:19:00,4.5
2023-05-23 23:20:00,4.083333333333333
2023-05-23 23:21:00,3.5
2023-05-23 23:22:00,3.75
2023-05-23 23:23:00,3.25
2023-05-23 23:24:00,3.75
2023-05-23 23:25:00,4.0
2023-05-23 23:26:00,4.25
2023-05-23 23:27:00,8.75
2023-05-23 23:28:00,8.25
2023-05-23 23:29:00,6.812499999999999
2023-05-23 23:30:00,5.714285714285714
2023-05-23 23:31:00,6.928571428571429
2023-05-23 23:32:00,6.010416666666667
2023-05-23 23:33:00,6.21875
2023-05-23 23:34:00,6.156249999999999
2023-05-23 23:35:00,6.5
2023-05-23 23:36:00,6.6875
2023-05-23 23:37:00,7.125
2023-05-23 23:38:00,8.28125
2023-05-23 23:39:00,8.75
2023-05-23 23:40:00,8.25
2023-05-23 23:41:00,7.625
2023-05-23 23:42:00,6.958333333333333
2023-05-23 23:43:00,6.666666666666667
2023-05-23 23:44:00,5.458333333333333
2023-05-23 23:45:00,5.45
2023-05-23 23:46:00,5.45
2023-05-23 23:47:00,5.125
2023-05-23 23:48:00,4.375
2023-05-23 23:49:00,4.25
2023-05-23 23:50:00,3.5833333333333335
2023-05-23 23:51:00,3.666666666666667
2023-05-23 23:52:00,3.083333333333333
2023-05-23 23:53:00,4.125
2023-05-23 23:54:00,3.375
2023-05-23 23:55:00,3.5
2023-05-23 23:56:00,5.75
2023-05-23 23:57:00,5.5
2023-05-23 23:58:00,12.666666666666666
2023-05-23 23:59:00,7.000000000000001
2023-05-24 00:00:00,6.107142857142857
2023-05-24 00:01:00,5.321428571428571
2023-05-24 00:02:00,6.071428571428571
2023-05-24 00:03:00,6.5
2023-05-24 00:04:00,6.607142857142857
2023-05-24 00:05:00,7.214285714285714
2023-05-24 00:06:00,7.571428571428571
2023-05-24 00:07:00,7.25
2023-05-24 00:08:00,8.333333333333332
2023-05-24 00:09:00,8.041666666666668
2023-05-24 00:10:00,7.25
2023-05-24 00:11:00,6.125
2023-05-24 00:12:00,5.875
2023-05-24 00:13:00,6.25
2023-05-24 00:14:00,6.35
2023-05-24 00:15:00,5.2
2023-05-24 00:16:00,4.6
2023-05-24 00:17:00,5.0
2023-05-24 00:18:00,4.375
2023-05-24 00:19:00,4.0
2023-05-24 00:20:00,3.75
2023-05-24 00:21:00,3.25
2023-05-24 00:22:00,3.5
2023-05-24 00:23:00,3.583333333333333
2023-05-24 00:24:00,4.0
2023-05-24 00:25:00,4.125
2023-05-24 00:26:00,5.125
2023-05-24 00:27:00,5.75
2023-05-24 00:28:00,10.75
2023-05-24 00:29:00,6.875
2023-05-24 00:30:00,6.666666666666666
2023-05-24 00:31:00,7.416666666666667
2023-05-24 00:32:00,5.5625
2023-05-24 00:33:00,6.03125
2023-05-24 00:34:00,6.28125
2023-05-24 00:35:00,6.34375
2023-05-24 00:36:00,6.25
2023-05-24 00:37:00,6.96875
2023-05-24 00:38:00,6.375
2023-05-24 00:39:00,6.285714285714286
2023-05-24 00:40:00,7.583333333333333
2023-05-24 00:41:00,7.916666666666667
2023-05-24 00:42:00,7.75
2023-05-24 00:43:00,6.5
2023-05-24 00:44:00,6.1
2023-05-24 00:45:00,5.6
2023-05-24 00:46:00,5.625
2023-05-24 00:47:00,5.0
2023-05-24 00:48:00,4.125
2023-05-24 00:49:00,4.1875
2023-05-24 00:50:00,3.833333333333333
2023-05-24 00:51:00,3.416666666666667
2023-05-24 00:52:00,3.0
2023-05-24 00:53:00,3.416666666666667
2023-05-24 00:54:00,3.75
2023-05-24 00:55:00,4.5
2023-05-24 00:56:00,5.875
2023-05-24 00:57:00,5.0
2023-05-24 00:58:00,7.375
2023-05-24 00:59:00,8.416666666666666
2023-05-24 01:00:00,6.866666666666666
2023-05-24 01:01:00,6.142857142857142
2023-05-24 01:02:00,6.2857142857142865
2023-05-24 01:03:00,5.964285714285714
2023-05-24 01:04:00,6.892857142857142
2023-05-24 01:05:00,7.607142857142857
2023-05-24 01:06:00,6.928571428571427
2023-05-24 01:07:00,6.821428571428572
2023-05-24 01:08:00,7.75
2023-05-24 01:09:00,7.625
2023-05-24 01:10:00,8.15
2023-05-24 01:11:00,7.65
2023-05-24 01:12:00,6.7
2023-05-24 01:13:00,5.7
2023-05-24 01:14:00,5.9
2023-05-24 01:15:00,5.35
2023-05-24 01:16:00,5.05
2023-05-24 01:17:00,4.9375
2023-05-24 01:18:00,4.3125
2023-05-24 01:19:00,4.166666666666666
2023-05-24 01:20:00,3.9166666666666665
2023-05-24 01:21:00,3.5833333333333335
2023-05-24 01:22:00,3.416666666666667
2023-05-24 01:23:00,3.375
2023-05-24 01:24:00,3.75
2023-05-24 01:25:00,3.875
2023-05-24 01:26:00,4.375
2023-05-24 01:27:00,6.5
2023-05-24 01:28:00,8.25
2023-05-24 01:29:00,7.4375
2023-05-24 01:30:00,6.35
2023-05-24 01:31:00,6.166666666666667
2023-05-24 01:32:00,6.462962962962963
2023-05-24 01:33:00,5.944444444444444
2023-05-24 01:34:00,6.25
2023-05-24 01:35:00,6.861111111111111
2023-05-24 01:36:00,6.361111111111111
2023-05-24 01:37:00,6.555555555555555
2023-05-24 01:38:00,6.0
2023-05-24 01:39:00,6.21875
2023-05-24 01:40:00,8.458333333333334
2023-05-24 01:41:00,7.75
2023-05-24 01:42:00,7.65
2023-05-24 01:43:00,6.55
2023-05-24 01:44:00,6.9
2023-05-24 01:45:00,6.5
2023-05-24 01:46:00,5.375
2023-05-24 01:47:00,4.8125
2023-05-24 01:48:00,4.375
2023-05-24 01:49:00,4.125
2023-05-24 01:50:00,3.833333333333333
2023-05-24 01:51:00,4.0
2023-05-24 01:52:00,3.25
2023-05-24 01:53:00,3.6666666666666665
2023-05-24 01:54:00,3.833333333333333
2023-05-24 01:55:00,4.0
2023-05-24 01:56:00,4.25
2023-05-24 01:57:00,5.375
2023-05-24 01:58:00,4.875
2023-05-24 01:59:00,7.166666666666666
2023-05-24 02:00:00,8.75
2023-05-24 02:01:00,6.261904761904762
2023-05-24 02:02:00,7.0
2023-05-24 02:03:00,6.78125
2023-05-24 02:04:00,7.0625
2023-05-24 02:05:00,7.40625
2023-05-24 02:06:00,7.5
2023-05-24 02:07:00,7.3125
2023-05-24 02:08:00,7.624999999999999
2023-05-24 02:09:00,8.916666666666666
2023-05-24 02:10:00,7.416666666666666
2023-05-24 02:11:00,7.458333333333333
2023-05-24 02:12:00,6.916666666666666
2023-05-24 02:13:00,6.625
2023-05-24 02:14:00,6.1
2023-05-24 02:15:00,5.6
2023-05-24 02:16:00,4.55
2023-05-24 02:17:00,4.25
2023-05-24 02:18:00,4.625
2023-05-24 02:19:00,3.5625
2023-05-24 02:20:00,3.4375
2023-05-24 02:21:00,3.833333333333333
2023-05-24 02:22:00,3.6666666666666665
2023-05-24 02:23:00,3.5833333333333335
2023-05-24 02:24:00,3.375
2023-05-24 02:25:00,4.0
2023-05-24 02:26:00,4.5
2023-05-24 02:27:00,10.0
2023-05-24 02:28:00,7.875
2023-05-24 02:29:00,6.9375
2023-05-24 02:30:00,6.4375
2023-05-24 02:31:00,6.458333333333333
2023-05-24 02:32:00,6.583333333333333
2023-05-24 02:33:00,8.083333333333332
2023-05-24 02:34:00,8.25
2023-05-24 02:35:00,8.708333333333334
2023-05-24 02:36:00,8.416666666666668
2023-05-24 02:37:00,8.375
2023-05-24 02:38:00,9.458333333333334
2023-05-24 02:39:00,9.35
2023-05-24 02:40:00,8.1
2023-05-24 02:41:00,7.4
2023-05-24 02:42:00,7.95
2023-05-24 02:43:00,6.25
2023-05-24 02:44:00,5.5
2023-05-24 02:45:00,6.0
2023-05-24 02:46:00,5.125
2023-05-24 02:47:00,4.6875
2023-05-24 02:48:00,4.0
2023-05-24 02:49:00,3.8749999999999996
2023-05-24 02:50:00,3.666666666666667
2023-05-24 02:51:00,3.666666666666667
2023-05-24 02:52:00,3.416666666666667
2023-05-24 02:53:00,3.25
2023-05-24 02:54:00,3.875
2023-05-24 02:55:00,3.75
2023-05-24 02:56:00,4.25
2023-05-24 02:57:00,6.0
2023-05-24 02:58:00,12.0
2023-05-24 02:59:00,14.375
2023-05-24 03:00:00,8.395833333333332
2023-05-24 03:01:00,7.333333333333334
2023-05-24 03:02:00,6.78125
2023-05-24 03:03:00,6.361111111111111
2023-05-24 03:04:00,6.583333333333334
2023-05-24 03:05:00,6.777777777777778
2023-05-24 03:06:00,6.25
2023-05-24 03:07:00,6.75
2023-05-24 03:08:00,5.916666666666667
2023-05-24 03:09:00,6.34375
2023-05-24 03:10:00,7.285714285714286
2023-05-24 03:11:00,7.0
2023-05-24 03:12:00,6.8
2023-05-24 03:13:00,6.85
2023-05-24 03:14:00,5.7
2023-05-24 03:15:00,5.3
2023-05-24 03:16:00,5.1
2023-05-24 03:17:00,4.4375
2023-05-24 03:18:00,4.0
2023-05-24 03:19:00,4.5
2023-05-24 03:20:00,3.6666666666666665
2023-05-24 03:21:00,3.666666666666667
2023-05-24 03:22:00,3.25
2023-05-24 03:23:00,3.25
2023-05-24 03:24:00,3.875
2023-05-24 03:25:00,3.5
2023-05-24 03:26:00,5.125
2023-05-24 03:27:00,5.875
2023-05-24 03:28:00,6.916666666666666
2023-05-24 03:29:00,6.375
2023-05-24 03:30:00,6.607142857142858
2023-05-24 03:31:00,6.142857142857142
2023-05-24 03:32:00,6.177083333333333
2023-05-24 03:33:00,5.78125
2023-05-24 03:34:00,6.8125
2023-05-24 03:35:00,7.4375
2023-05-24 03:36:00,7.375
2023-05-24 03:37:00,6.375
2023-05-24 03:38:00,6.46875
2023-05-24 03:39:00,7.0
2023-05-24 03:40:00,8.9
2023-05-24 03:41:00,8.15
2023-05-24 03:42:00,6.55
2023-05-24 03:43:00,7.05
2023-05-24 03:44:00,6.4
2023-05-24 03:45:00,6.3
2023-05-24 03:46:00,5.55
2023-05-24 03:47:00,5.0
2023-05-24 03:48:00,4.5
2023-05-24 03:49:00,3.875
2023-05-24 03:50:00,4.0
2023-05-24 03:51:00,3.4166666666666665
2023-05-24 03:52:00,3.5
2023-05-24 03:53:00,3.083333333333333
2023-05-24 03:54:00,3.5
2023-05-24 03:55:00,3.5
2023-05-24 03:56:00,7.25
2023-05-24 03:57:00,8.0
2023-05-24 03:58:00,8.875
2023-05-24 03:59:00,7.354166666666668
2023-05-24 04:00:00,5.152777777777778
2023-05-24 04:01:00,5.375
2023-05-24 04:02:00,6.583333333333334
2023-05-24 04:03:00,6.208333333333333
2023-05-24 04:04:00,7.0
2023-05-24 04:05:00,7.458333333333333
2023-05-24 04:06:00,7.25
2023-05-24 04:07:00,6.416666666666666
2023-05-24 04:08:00,8.55
2023-05-24 04:09:00,8.2
2023-05-24 04:10:00,7.3
2023-05-24 04:11:00,6.85
2023-05-24 04:12:00,7.2
2023-05-24 04:13:00,7.3
2023-05-24 04:14:00,6.3
2023-05-24 04:15:00,5.85
2023-05-24 04:16:00,4.6
2023-05-24 04:17:00,4.625
2023-05-24 04:18:00,4.1875
2023-05-24 04:19:00,4.0625
2023-05-24 04:20:00,3.8333333333333335
2023-05-24 04:21:00,3.9166666666666665
2023-05-24 04:22:00,3.25
2023-05-24 04:23:00,3.5
2023-05-24 04:24:00,3.75
2023-05-24 04:25:00,4.75
2023-05-24 04:26:00,5.375
2023-05-24 04:27:00,7.5
2023-05-24 04:28:00,7.5
2023-05-24 04:29:00,6.916666666666668
2023-05-24 04:30:00,6.059523809523809
2023-05-24 04:31:00,6.321428571428571
2023-05-24 04:32:00,5.78125
2023-05-24 04:33:00,5.6875
2023-05-24 04:34:00,6.75
2023-05-24 04:35:00,6.906249999999999
2023-05-24 04:36:00,6.40625
2023-05-24 04:37:00,6.3125
2023-05-24 04:38:00,7.958333333333333
2023-05-24 04:39:00,7.999999999999999
2023-05-24 04:40:00,7.291666666666666
2023-05-24 04:41:00,6.416666666666667
2023-05-24 04:42:00,7.75
2023-05-24 04:43:00,6.6
2023-05-24 04:44:00,5.75
2023-05-24 04:45:00,5.5
2023-05-24 04:46:00,5.1875
2023-05-24 04:47:00,5.0625
2023-05-24 04:48:00,4.125
2023-05-24 04:49:00,3.8125
2023-05-24 04:50:00,3.583333333333333
2023-05-24 04:51:00,3.416666666666667
2023-05-24 04:52:00,3.25
2023-05-24 04:53:00,3.5
2023-05-24 04:54:00,4.125
2023-05-24 04:55:00,4.75
2023-05-24 04:56:00,7.0
2023-05-24 04:57:00,6.75
2023-05-24 04:58:00,6.25
2023-05-24 04:59:00,7.0
2023-05-24 05:00:00,9.75
2023-05-24 05:01:00,6.45
2023-05-24 05:02:00,7.2023809523809526
2023-05-24 05:03:00,6.178571428571428
2023-05-24 05:04:00,6.142857142857143
2023-05-24 05:05:00,6.75
2023-05-24 05:06:00,7.142857142857143
2023-05-24 05:07:00,6.892857142857143
2023-05-24 05:08:00,5.857142857142857
2023-05-24 05:09:00,7.178571428571429
2023-05-24 05:10:00,8.25
2023-05-24 05:11:00,7.9
2023-05-24 05:12:00,6.55
2023-05-24 05:13:00,6.45
2023-05-24 05:14:00,5.7
2023-05-24 05:15:00,5.0
2023-05-24 05:16:00,4.55
2023-05-24 05:17:00,4.7
2023-05-24 05:18:00,4.0625
2023-05-24 05:19:00,3.625
2023-05-24 05:20:00,3.5625
2023-05-24 05:21:00,3.833333333333333
2023-05-24 05:22:00,3.166666666666667
2023-05-24 05:23:00,3.583333333333333
2023-05-24 05:24:00,3.875
2023-05-24 05:25:00,4.625
2023-05-24 05:26:00,4.875
2023-05-24 05:27:00,8.0
2023-05-24 05:28:00,5.375
2023-05-24 05:29:00,7.416666666666666
2023-05-24 05:30:00,6.9375
2023-05-24 05:31:00,8.8125
2023-05-24 05:32:00,8.055555555555557
2023-05-24 05:33:00,6.0
2023-05-24 05:34:00,6.392857142857143
2023-05-24 05:35:00,6.928571428571429
2023-05-24 05:36:00,7.142857142857143
2023-05-24 05:37:00,7.321428571428572
2023-05-24 05:38:00,6.214285714285715
2023-05-24 05:39:00,6.25
2023-05-24 05:40:00,7.5
2023-05-24 05:41:00,8.3
2023-05-24 05:42:00,5.7
2023-05-24 05:43:00,5.5
2023-05-24 05:44:00,5.35
2023-05-24 05:45:00,4.9
2023-05-24 05:46:00,4.65
2023-05-24 05:47:00,4.15
2023-05-24 05:48:00,3.8125
2023-05-24 05:49:00,4.25
2023-05-24 05:50:00,3.5
2023-05-24 05:51:00,3.583333333333333
2023-05-24 05:52:00,3.166666666666667
2023-05-24 05:53:00,3.125
2023-05-24 05:54:00,3.875
2023-05-24 05:55:00,5.125
2023-05-24 05:56:00,5.0
2023-05-24 05:57:00,9.0
2023-05-24 05:58:00,6.583333333333334
2023-05-24 05:59:00,7.145833333333333
2023-05-24 06:00:00,5.821428571428571
2023-05-24 06:01:00,5.607142857142858
2023-05-24 06:02:00,6.25
2023-05-24 06:03:00,5.9642857142857135
2023-05-24 06:04:00,6.392857142857143
2023-05-24 06:05:00,7.071428571428571
2023-05-24 06:06:00,7.678571428571429
2023-05-24 06:07:00,7.357142857142858
2023-05-24 06:08:00,7.85
2023-05-24 06:09:00,8.85
2023-05-24 06:10:00,8.55
2023-05-24 06:11:00,7.45
2023-05-24 06:12:00,7.55
2023-05-24 06:13:00,6.35
2023-05-24 06:14:00,8.25
2023-05-24 06:15:00,7.1875
2023-05-24 06:16:00,5.75
2023-05-24 06:17:00,5.3125
2023-05-24 06:18:00,5.1875
2023-05-24 06:19:00,4.416666666666666
2023-05-24 06:20:00,3.916666666666667
2023-05-24 06:21:00,3.5
2023-05-24 06:22:00,3.25
2023-05-24 06:23:00,3.333333333333333
