Time,conn-pool_jms_TradeStreamerTCF,conn-pool_jdbc_TradeDataSource
2023-05-23 21:49:00,71.625,74.625
2023-05-23 21:50:00,88.0,101.16666666666667
2023-05-23 21:51:00,81.33333333333333,101.41666666666666
2023-05-23 21:52:00,72.5,101.0
2023-05-23 21:53:00,80.91666666666667,115.58333333333334
2023-05-23 21:54:00,81.75,119.375
2023-05-23 21:55:00,71.875,109.0
2023-05-23 21:56:00,83.625,123.125
2023-05-23 21:57:00,101.75,134.75
2023-05-23 21:58:00,51.79166666666667,65.16666666666666
2023-05-23 21:59:00,44.833333333333336,56.05555555555556
2023-05-23 22:00:00,40.9375,49.4375
2023-05-23 22:01:00,47.8125,55.3125
2023-05-23 22:02:00,48.15,56.1
2023-05-23 22:03:00,56.35,64.55
2023-05-23 22:04:00,61.15,68.8
2023-05-23 22:05:00,71.3,78.95
2023-05-23 22:06:00,77.7,84.25
2023-05-23 22:07:00,80.35,85.55
2023-05-23 22:08:00,83.2,88.3
2023-05-23 22:09:00,87.5,93.05
2023-05-23 22:10:00,86.65,92.9
2023-05-23 22:11:00,79.0,84.0
2023-05-23 22:12:00,83.2,88.7
2023-05-23 22:13:00,81.45,86.6
2023-05-23 22:14:00,80.5,85.55
2023-05-23 22:15:00,83.55,88.68333333333334
2023-05-23 22:16:00,88.125,93.3125
2023-05-23 22:17:00,84.3125,90.625
2023-05-23 22:18:00,89.3125,96.25
2023-05-23 22:19:00,89.16666666666667,99.58333333333333
2023-05-23 22:20:00,89.33333333333333,104.0
2023-05-23 22:21:00,93.41666666666667,113.08333333333334
2023-05-23 22:22:00,86.25,114.41666666666666
2023-05-23 22:23:00,80.41666666666667,116.75
2023-05-23 22:24:00,77.25,116.0
2023-05-23 22:25:00,78.875,118.5
2023-05-23 22:26:00,73.58333333333334,109.91666666666666
2023-05-23 22:27:00,77.5,112.75
2023-05-23 22:28:00,39.625,53.75
2023-05-23 22:29:00,51.5,67.125
2023-05-23 22:30:00,42.0,50.33333333333333
2023-05-23 22:31:00,38.8125,44.0
2023-05-23 22:32:00,42.15,48.65
2023-05-23 22:33:00,51.05,57.3
2023-05-23 22:34:00,60.05,65.85
2023-05-23 22:35:00,69.8,74.9
2023-05-23 22:36:00,75.7,80.9
2023-05-23 22:37:00,84.35,88.8
2023-05-23 22:38:00,88.7,94.55
2023-05-23 22:39:00,86.45,91.45
2023-05-23 22:40:00,88.65,90.55
2023-05-23 22:41:00,84.1,88.65
2023-05-23 22:42:00,76.8,82.05
2023-05-23 22:43:00,82.6875,84.4375
2023-05-23 22:44:00,81.8125,85.625
2023-05-23 22:45:00,81.4375,83.9375
2023-05-23 22:46:00,83.875,82.875
2023-05-23 22:47:00,85.125,86.6875
2023-05-23 22:48:00,82.625,85.0625
2023-05-23 22:49:00,85.08333333333333,89.83333333333333
2023-05-23 22:50:00,88.91666666666666,95.91666666666667
2023-05-23 22:51:00,80.58333333333334,92.75
2023-05-23 22:52:00,80.5,99.91666666666667
2023-05-23 22:53:00,74.5,96.75
2023-05-23 22:54:00,58.125,82.125
2023-05-23 22:55:00,58.625,85.125
2023-05-23 22:56:00,67.0,97.125
2023-05-23 22:57:00,65.25,90.0
2023-05-23 22:58:00,64.5,81.25
2023-05-23 22:59:00,41.25,52.125
2023-05-23 23:00:00,28.541666666666664,35.6875
2023-05-23 23:01:00,28.75,35.875
2023-05-23 23:02:00,39.625,47.083333333333336
2023-05-23 23:03:00,48.0,56.83333333333333
2023-05-23 23:04:00,56.91666666666667,65.625
2023-05-23 23:05:00,69.04166666666666,76.58333333333333
2023-05-23 23:06:00,71.625,80.375
2023-05-23 23:07:00,74.75,82.25
2023-05-23 23:08:00,74.875,80.20833333333333
2023-05-23 23:09:00,76.5,82.8
2023-05-23 23:10:00,79.65,85.7
2023-05-23 23:11:00,83.55,86.95
2023-05-23 23:12:00,80.0,84.4
2023-05-23 23:13:00,81.55,85.0
2023-05-23 23:14:00,83.05,84.55
2023-05-23 23:15:00,84.875,87.5625
2023-05-23 23:16:00,86.375,89.5625
2023-05-23 23:17:00,86.5625,87.6875
2023-05-23 23:18:00,82.9375,89.0
2023-05-23 23:19:00,81.6875,88.6875
2023-05-23 23:20:00,82.41666666666667,87.91666666666667
2023-05-23 23:21:00,82.33333333333333,96.0
2023-05-23 23:22:00,81.0,103.0
2023-05-23 23:23:00,73.75,101.33333333333334
2023-05-23 23:24:00,67.5,101.0
2023-05-23 23:25:00,68.875,102.5
2023-05-23 23:26:00,67.0,95.875
2023-05-23 23:27:00,76.5,100.25
2023-05-23 23:28:00,34.5,44.875
2023-05-23 23:29:00,49.125,62.0
2023-05-23 23:30:00,33.4375,33.1
2023-05-23 23:31:00,28.65476190476191,35.32142857142857
2023-05-23 23:32:00,38.03125000000001,46.31250000000001
2023-05-23 23:33:00,49.90625,59.65625
2023-05-23 23:34:00,59.96875,70.125
2023-05-23 23:35:00,71.625,82.90625
2023-05-23 23:36:00,76.40625,86.59375
2023-05-23 23:37:00,76.78125,86.96875
2023-05-23 23:38:00,82.90625,94.09375
2023-05-23 23:39:00,82.79166666666666,90.79166666666667
2023-05-23 23:40:00,75.41666666666667,84.125
2023-05-23 23:41:00,85.125,96.625
2023-05-23 23:42:00,81.75,87.04166666666667
2023-05-23 23:43:00,73.625,78.625
2023-05-23 23:44:00,81.95833333333333,88.58333333333333
2023-05-23 23:45:00,78.7,79.6
2023-05-23 23:46:00,73.8,77.35
2023-05-23 23:47:00,91.75,96.1875
2023-05-23 23:48:00,77.0625,81.1875
2023-05-23 23:49:00,74.625,79.6875
2023-05-23 23:50:00,84.5,93.58333333333334
2023-05-23 23:51:00,79.08333333333333,93.91666666666667
2023-05-23 23:52:00,72.5,92.58333333333334
2023-05-23 23:53:00,80.75,106.875
2023-05-23 23:54:00,83.25,114.375
2023-05-23 23:55:00,69.0,101.875
2023-05-23 23:56:00,76.75,113.25
2023-05-23 23:57:00,75.75,107.625
2023-05-23 23:58:00,41.375,55.5
2023-05-23 23:59:00,52.625,46.08333333333333
2023-05-24 00:00:00,33.0625,42.0
2023-05-24 00:01:00,28.309523809523807,33.36904761904762
2023-05-24 00:02:00,40.49999999999999,46.964285714285715
2023-05-24 00:03:00,52.78571428571429,60.25
2023-05-24 00:04:00,61.17857142857143,68.28571428571429
2023-05-24 00:05:00,73.92857142857143,80.03571428571429
2023-05-24 00:06:00,78.64285714285715,85.10714285714286
2023-05-24 00:07:00,81.14285714285715,86.60714285714286
2023-05-24 00:08:00,92.45833333333333,96.91666666666666
2023-05-24 00:09:00,90.04166666666667,94.66666666666666
2023-05-24 00:10:00,80.33333333333334,84.58333333333333
2023-05-24 00:11:00,86.66666666666667,90.08333333333333
2023-05-24 00:12:00,82.29166666666666,85.08333333333333
2023-05-24 00:13:00,80.8,81.5
2023-05-24 00:14:00,91.4,92.75
2023-05-24 00:15:00,86.55,89.25
2023-05-24 00:16:00,80.4,84.35
2023-05-24 00:17:00,87.75,94.4
2023-05-24 00:18:00,92.5,96.0
2023-05-24 00:19:00,79.20833333333333,83.3125
2023-05-24 00:20:00,94.83333333333333,106.25
2023-05-24 00:21:00,88.16666666666667,102.41666666666666
2023-05-24 00:22:00,79.08333333333333,104.75
2023-05-24 00:23:00,84.72222222222221,119.05555555555557
2023-05-24 00:24:00,85.0,115.375
2023-05-24 00:25:00,59.125,98.375
2023-05-24 00:26:00,63.375,106.0
2023-05-24 00:27:00,66.25,98.625
2023-05-24 00:28:00,68.0,95.0
2023-05-24 00:29:00,44.5,61.41666666666667
2023-05-24 00:30:00,37.166666666666664,44.08333333333333
2023-05-24 00:31:00,33.1875,28.708333333333332
2023-05-24 00:32:00,32.66666666666667,39.208333333333336
2023-05-24 00:33:00,35.67708333333333,40.09375
2023-05-24 00:34:00,44.0625,51.46875
2023-05-24 00:35:00,55.5,63.75
2023-05-24 00:36:00,66.31250000000001,72.90625
2023-05-24 00:37:00,73.625,80.21875
2023-05-24 00:38:00,75.12499999999999,83.18750000000001
2023-05-24 00:39:00,82.35714285714286,86.42857142857142
2023-05-24 00:40:00,87.16666666666666,91.0
2023-05-24 00:41:00,76.125,83.66666666666667
2023-05-24 00:42:00,89.4,93.3
2023-05-24 00:43:00,89.6,89.45
2023-05-24 00:44:00,77.5,84.1
2023-05-24 00:45:00,81.95,86.0
2023-05-24 00:46:00,87.5,87.3125
2023-05-24 00:47:00,80.8125,88.375
2023-05-24 00:48:00,89.875,93.8125
2023-05-24 00:49:00,86.9375,89.5
2023-05-24 00:50:00,81.66666666666666,98.66666666666667
2023-05-24 00:51:00,90.0,107.75
2023-05-24 00:52:00,88.33333333333333,106.91666666666666
2023-05-24 00:53:00,65.41666666666666,100.58333333333334
2023-05-24 00:54:00,78.5,114.125
2023-05-24 00:55:00,76.25,115.0
2023-05-24 00:56:00,66.875,109.0
2023-05-24 00:57:00,75.625,109.375
2023-05-24 00:58:00,53.0,66.33333333333333
2023-05-24 00:59:00,43.083333333333336,53.83333333333333
2023-05-24 01:00:00,34.25,38.78333333333334
2023-05-24 01:01:00,41.55,48.75
2023-05-24 01:02:00,40.36904761904762,46.595238095238095
2023-05-24 01:03:00,51.357142857142854,57.5
2023-05-24 01:04:00,57.17857142857143,63.75
2023-05-24 01:05:00,67.92857142857142,75.03571428571428
2023-05-24 01:06:00,76.57142857142858,82.42857142857143
2023-05-24 01:07:00,74.28571428571429,82.57142857142858
2023-05-24 01:08:00,76.16666666666667,80.375
2023-05-24 01:09:00,80.29166666666666,83.58333333333333
2023-05-24 01:10:00,80.25,85.45
2023-05-24 01:11:00,86.65,90.15
2023-05-24 01:12:00,90.8,92.75
2023-05-24 01:13:00,82.6,89.3
2023-05-24 01:14:00,88.1,92.5
2023-05-24 01:15:00,91.45,93.05
2023-05-24 01:16:00,82.65,85.85
2023-05-24 01:17:00,88.5625,94.125
2023-05-24 01:18:00,87.0,89.9375
2023-05-24 01:19:00,80.91666666666667,92.58333333333333
2023-05-24 01:20:00,86.16666666666666,94.0
2023-05-24 01:21:00,82.5,103.16666666666666
2023-05-24 01:22:00,67.58333333333333,101.66666666666666
2023-05-24 01:23:00,73.125,102.875
2023-05-24 01:24:00,69.0,105.375
2023-05-24 01:25:00,66.375,112.25
2023-05-24 01:26:00,74.33333333333334,100.0
2023-05-24 01:27:00,92.75,111.25
2023-05-24 01:28:00,37.75,50.875
2023-05-24 01:29:00,52.625,66.5
2023-05-24 01:30:00,35.29166666666667,40.125
2023-05-24 01:31:00,26.51190476190476,32.083333333333336
2023-05-24 01:32:00,31.055555555555557,37.5
2023-05-24 01:33:00,42.33333333333333,48.083333333333336
2023-05-24 01:34:00,50.72222222222222,59.416666666666664
2023-05-24 01:35:00,62.22222222222221,72.44444444444444
2023-05-24 01:36:00,72.33333333333333,81.16666666666667
2023-05-24 01:37:00,74.94444444444444,83.16666666666667
2023-05-24 01:38:00,80.25,88.44444444444444
2023-05-24 01:39:00,82.75,90.46875
2023-05-24 01:40:00,81.27777777777777,90.76388888888889
2023-05-24 01:41:00,84.2,91.85
2023-05-24 01:42:00,91.9,97.85
2023-05-24 01:43:00,84.1,90.25
2023-05-24 01:44:00,80.85,86.0
2023-05-24 01:45:00,87.9375,89.375
2023-05-24 01:46:00,77.5,80.9375
2023-05-24 01:47:00,83.0625,85.9375
2023-05-24 01:48:00,87.625,89.5625
2023-05-24 01:49:00,75.125,82.6875
2023-05-24 01:50:00,83.91666666666667,98.0
2023-05-24 01:51:00,81.41666666666666,102.75
2023-05-24 01:52:00,68.66666666666667,104.33333333333334
2023-05-24 01:53:00,76.91666666666667,123.58333333333334
2023-05-24 01:54:00,83.08333333333334,131.75
2023-05-24 01:55:00,68.125,118.625
2023-05-24 01:56:00,76.75,130.875
2023-05-24 01:57:00,83.25,123.375
2023-05-24 01:58:00,87.0,107.25
2023-05-24 01:59:00,53.91666666666667,68.41666666666667
2023-05-24 02:00:00,34.583333333333336,41.64583333333333
2023-05-24 02:01:00,24.071428571428573,30.5
2023-05-24 02:02:00,36.10714285714286,39.0625
2023-05-24 02:03:00,44.3125,50.09375
2023-05-24 02:04:00,52.96875,61.03124999999999
2023-05-24 02:05:00,65.625,74.40625000000001
2023-05-24 02:06:00,73.59374999999999,79.93750000000001
2023-05-24 02:07:00,78.5625,85.46875
2023-05-24 02:08:00,78.875,86.37500000000001
2023-05-24 02:09:00,84.83333333333333,89.375
2023-05-24 02:10:00,82.875,91.20833333333333
2023-05-24 02:11:00,80.54166666666666,87.58333333333333
2023-05-24 02:12:00,79.16666666666666,83.66666666666667
2023-05-24 02:13:00,78.04166666666667,85.70833333333333
2023-05-24 02:14:00,82.9,89.75
2023-05-24 02:15:00,78.15,79.5
2023-05-24 02:16:00,77.55,82.55
2023-05-24 02:17:00,84.0625,89.125
2023-05-24 02:18:00,85.875,87.75
2023-05-24 02:19:00,82.6875,88.75
2023-05-24 02:20:00,81.125,90.625
2023-05-24 02:21:00,90.5,105.66666666666667
2023-05-24 02:22:00,88.41666666666667,116.25
2023-05-24 02:23:00,85.33333333333334,122.16666666666667
2023-05-24 02:24:00,83.125,104.625
2023-05-24 02:25:00,81.125,113.125
2023-05-24 02:26:00,77.625,109.625
2023-05-24 02:27:00,91.5,103.75
2023-05-24 02:28:00,67.5,44.25
2023-05-24 02:29:00,48.625,59.25
2023-05-24 02:30:00,32.5,36.9375
2023-05-24 02:31:00,28.875,33.66666666666667
2023-05-24 02:32:00,41.625,48.25
2023-05-24 02:33:00,54.5,60.291666666666664
2023-05-24 02:34:00,63.58333333333333,69.95833333333333
2023-05-24 02:35:00,72.91666666666666,80.29166666666667
2023-05-24 02:36:00,78.375,82.58333333333333
2023-05-24 02:37:00,81.29166666666666,85.125
2023-05-24 02:38:00,84.625,90.66666666666667
2023-05-24 02:39:00,87.55,88.35
2023-05-24 02:40:00,84.35,88.1
2023-05-24 02:41:00,87.9,94.5
2023-05-24 02:42:00,84.85,84.65
2023-05-24 02:43:00,82.55,84.4
2023-05-24 02:44:00,81.7,85.75
2023-05-24 02:45:00,81.5625,79.875
2023-05-24 02:46:00,84.5625,87.9375
2023-05-24 02:47:00,90.0625,97.0625
2023-05-24 02:48:00,81.125,84.125
2023-05-24 02:49:00,80.5,87.1875
2023-05-24 02:50:00,85.16666666666666,101.75
2023-05-24 02:51:00,85.33333333333333,101.5
2023-05-24 02:52:00,83.41666666666666,111.25
2023-05-24 02:53:00,78.91666666666667,120.0
2023-05-24 02:54:00,78.0,113.125
2023-05-24 02:55:00,74.75,112.25
2023-05-24 02:56:00,65.875,108.125
2023-05-24 02:57:00,75.5,94.0
2023-05-24 02:58:00,69.0,88.5
2023-05-24 02:59:00,55.625,69.58333333333333
2023-05-24 03:00:00,35.625,41.25
2023-05-24 03:01:00,44.5,35.625
2023-05-24 03:02:00,35.785714285714285,42.67857142857143
2023-05-24 03:03:00,37.83333333333333,43.7037037037037
2023-05-24 03:04:00,46.94444444444444,55.361111111111114
2023-05-24 03:05:00,58.19444444444444,66.33333333333333
2023-05-24 03:06:00,66.30555555555557,74.52777777777777
2023-05-24 03:07:00,70.02777777777777,78.05555555555556
2023-05-24 03:08:00,71.83333333333331,78.41666666666667
2023-05-24 03:09:00,77.8125,85.34375
2023-05-24 03:10:00,79.96428571428572,87.25
2023-05-24 03:11:00,78.06944444444444,82.16666666666667
2023-05-24 03:12:00,85.4,91.25
2023-05-24 03:13:00,81.4,89.25
2023-05-24 03:14:00,81.9,87.1
2023-05-24 03:15:00,84.8,90.3
2023-05-24 03:16:00,79.05,86.4
2023-05-24 03:17:00,83.125,90.5
2023-05-24 03:18:00,89.0,93.5
2023-05-24 03:19:00,78.125,87.0
2023-05-24 03:20:00,83.91666666666666,93.5
2023-05-24 03:21:00,88.66666666666667,102.5
2023-05-24 03:22:00,76.91666666666667,106.41666666666666
2023-05-24 03:23:00,70.25,106.5
2023-05-24 03:24:00,75.5,108.625
2023-05-24 03:25:00,68.125,110.375
2023-05-24 03:26:00,58.625,99.0
2023-05-24 03:27:00,64.875,95.625
2023-05-24 03:28:00,31.25,44.625
2023-05-24 03:29:00,44.125,57.0
2023-05-24 03:30:00,32.4375,31.15
2023-05-24 03:31:00,25.773809523809526,30.845238095238095
2023-05-24 03:32:00,33.71874999999999,41.28125
2023-05-24 03:33:00,44.5625,51.59375
2023-05-24 03:34:00,52.09375,61.84375
2023-05-24 03:35:00,63.75,74.78125
2023-05-24 03:36:00,70.9375,80.03125
2023-05-24 03:37:00,70.81250000000001,80.0
2023-05-24 03:38:00,75.31250000000001,86.1875
2023-05-24 03:39:00,75.625,81.58333333333334
2023-05-24 03:40:00,79.35,86.6
2023-05-24 03:41:00,83.5,91.75
2023-05-24 03:42:00,77.15,79.95
2023-05-24 03:43:00,76.65,80.9
2023-05-24 03:44:00,81.3,87.55
2023-05-24 03:45:00,74.9,75.1
2023-05-24 03:46:00,75.0,76.7
2023-05-24 03:47:00,78.6,83.9
2023-05-24 03:48:00,80.8125,83.25
2023-05-24 03:49:00,75.89583333333333,82.125
2023-05-24 03:50:00,83.83333333333334,94.16666666666667
2023-05-24 03:51:00,80.66666666666666,93.5
2023-05-24 03:52:00,79.16666666666666,103.58333333333334
2023-05-24 03:53:00,76.58333333333333,110.58333333333334
2023-05-24 03:54:00,79.375,107.75
2023-05-24 03:55:00,71.08333333333334,106.875
2023-05-24 03:56:00,69.75,108.0
2023-05-24 03:57:00,80.0,104.25
2023-05-24 03:58:00,39.958333333333336,56.25
2023-05-24 03:59:00,28.9375,40.375
2023-05-24 04:00:00,30.8,37.56666666666666
2023-05-24 04:01:00,34.208333333333336,40.75
2023-05-24 04:02:00,49.16666666666667,57.833333333333336
2023-05-24 04:03:00,62.20833333333333,68.91666666666667
2023-05-24 04:04:00,68.08333333333333,77.125
2023-05-24 04:05:00,78.95833333333334,86.83333333333334
2023-05-24 04:06:00,84.54166666666666,89.75
2023-05-24 04:07:00,79.79166666666667,86.75
2023-05-24 04:08:00,89.2,95.35
